order_id,customer_id,order_date,status,channel
1587,546,2025-01-24,pending,web
1588,547,2025-05-11,completed,mobile
1589,547,2025-05-21,completed,mobile
1590,547,2025-01-17,completed,mobile
1591,547,2025-12-05,completed,web
1592,547,2025-04-02,completed,web
1593,547,2025-04-02,completed,web
1594,547,2025-10-21,completed,mobile
1595,547,2025-03-05,refunded,web
1596,548,2024-08-31,completed,mobile
1597,548,2025-03-04,completed,mobile
1598,548,2025-05-23,completed,web
1599,548,2024-05-10,completed,marketplace
1600,548,2024-11-25,refunded,mobile
1601,549,2024-08-14,completed,web
1602,549,2025-03-04,completed,web
1603,550,2024-09-03,completed,mobile
1604,551,2025-11-02,refunded,web
1605,553,2024-04-09,completed,mobile
1606,553,2024-10-08,completed,web
1607,553,2024-07-24,completed,web
1608,554,2025-12-28,refunded,web
1609,554,2025-10-26,completed,web
1610,555,2025-07-26,completed,web
1611,555,2025-09-10,completed,web
1612,556,2025-12-22,completed,web
1613,556,2025-12-24,cancelled,mobile
1614,556,2025-12-25,completed,web
1615,556,2025-10-14,completed,mobile
1616,556,2025-09-23,refunded,mobile
1617,557,2025-12-03,completed,web
1618,557,2025-09-04,completed,web
1619,557,2024-08-05,refunded,mobile
1620,558,2025-11-14,completed,mobile
1621,559,2025-11-24,completed,mobile
1622,560,2025-07-07,completed,web
1623,561,2025-01-25,completed,marketplace
1624,561,2025-09-22,completed,mobile
1625,563,2025-11-29,completed,web
1626,563,2025-11-18,completed,mobile
1627,564,2025-02-05,completed,web
1628,565,2025-04-13,completed,web
1629,565,2024-05-11,completed,mobile
1630,565,2025-05-12,completed,mobile
1631,566,2024-04-03,cancelled,mobile
1632,566,2024-04-16,cancelled,mobile
1633,566,2024-12-02,completed,mobile
1634,566,2024-11-21,cancelled,mobile
1635,566,2024-10-25,completed,web
1636,567,2025-04-12,completed,web
1637,567,2025-02-22,completed,web
1638,567,2025-04-23,completed,mobile
1639,567,2025-02-12,pending,web
1640,567,2025-12-08,completed,mobile
1641,567,2025-07-26,completed,web
1642,567,2025-12-11,cancelled,mobile
1643,567,2025-12-14,cancelled,mobile
1644,567,2025-07-16,completed,marketplace
1645,567,2025-01-27,completed,web
1646,567,2025-11-21,completed,web
1647,567,2025-06-12,completed,web
1648,567,2025-09-29,completed,mobile
1649,567,2025-12-15,cancelled,web
1650,567,2025-12-07,completed,web
1651,568,2025-10-05,completed,web
1652,568,2025-12-03,completed,mobile
1653,569,2024-03-06,completed,mobile
1654,570,2025-11-14,completed,web
1655,570,2025-05-17,completed,mobile
1656,570,2025-07-19,completed,web
1657,570,2025-11-01,completed,mobile
1658,570,2025-08-13,completed,web
1659,570,2025-06-17,refunded,mobile
1660,570,2025-03-29,pending,mobile
1661,570,2025-10-12,completed,mobile
1662,571,2024-12-22,completed,web
1663,572,2024-06-03,completed,web
1664,573,2025-12-03,cancelled,web
1665,573,2025-12-26,completed,web
1666,574,2025-07-31,completed,web
1667,574,2025-12-16,completed,mobile
1668,574,2025-07-14,completed,mobile
1669,575,2025-01-28,cancelled,mobile
1670,576,2024-08-16,completed,web
1671,576,2025-08-03,completed,web
1672,576,2024-08-07,completed,web
1673,577,2025-11-09,completed,web
1674,578,2024-03-17,completed,web
1675,578,2025-06-02,refunded,mobile
1676,578,2024-04-13,completed,mobile
1677,579,2025-09-12,completed,web
1678,579,2025-10-13,completed,web
1679,579,2025-09-04,completed,web
1680,580,2025-11-06,completed,web
1681,580,2025-06-07,completed,mobile
1682,580,2024-10-31,completed,mobile
1683,581,2025-10-14,completed,web
1684,581,2025-10-16,completed,web
1685,581,2025-12-11,completed,mobile
1686,582,2025-08-04,completed,mobile
1687,583,2024-05-25,completed,mobile
1688,583,2025-02-01,pending,web
1689,583,2025-04-21,completed,web
1690,584,2025-04-04,completed,mobile
1691,584,2025-11-07,completed,web
1692,585,2025-11-20,refunded,web
1693,585,2025-11-10,completed,web
1694,585,2025-11-16,completed,web
1695,587,2025-12-13,cancelled,web
1696,588,2025-12-20,completed,web
1697,589,2024-02-23,refunded,mobile
1698,590,2025-10-26,completed,web
1699,590,2025-09-25,completed,web
1700,590,2025-11-08,completed,web
1701,590,2025-12-11,completed,mobile
1702,590,2025-12-02,completed,marketplace
1703,590,2025-12-14,completed,marketplace
1704,590,2025-09-06,completed,mobile
1705,590,2025-11-09,completed,marketplace
1706,590,2025-11-25,completed,marketplace
1707,590,2025-10-09,completed,mobile
1708,590,2025-09-07,completed,mobile
1709,590,2025-12-15,refunded,web
1710,590,2025-10-24,completed,mobile
1711,590,2025-12-22,completed,mobile
1712,590,2025-10-25,completed,web
1713,591,2024-11-15,completed,web
1714,592,2025-12-19,completed,marketplace
1715,593,2025-12-26,completed,web
1716,593,2025-05-06,completed,web
1717,593,2025-06-02,completed,marketplace
1718,594,2025-11-07,completed,web
1719,594,2025-01-06,completed,mobile
1720,594,2025-06-17,completed,mobile
1721,595,2025-12-16,completed,web
1722,595,2025-10-12,completed,web
1723,596,2025-12-07,refunded,mobile
1724,596,2025-12-08,cancelled,web
1725,596,2025-12-05,completed,web
1726,596,2025-11-25,completed,mobile
1727,596,2025-11-25,cancelled,web
1728,597,2024-12-12,completed,mobile
1729,598,2025-01-13,completed,mobile
1730,598,2024-05-16,completed,web
1731,598,2025-11-03,completed,marketplace
1732,599,2025-11-14,pending,mobile
1733,600,2025-06-05,refunded,web
1734,600,2025-11-24,completed,web
1735,601,2025-11-13,completed,mobile
1736,602,2025-09-06,completed,marketplace
1737,602,2025-12-05,completed,mobile
1738,602,2025-11-15,completed,mobile
1739,604,2025-12-11,completed,web
1740,604,2025-12-04,completed,web
1741,605,2025-07-24,cancelled,mobile
1742,606,2025-11-12,cancelled,web
1743,606,2025-03-26,completed,web
1744,606,2025-04-17,completed,web
1745,606,2024-12-14,completed,web
1746,606,2025-04-25,completed,web
1747,606,2025-05-14,cancelled,web
1748,606,2025-09-30,completed,mobile
1749,606,2025-08-02,completed,web
1750,606,2025-03-28,completed,web
1751,606,2024-10-24,completed,web
1752,606,2025-12-28,pending,mobile
1753,606,2024-11-16,completed,mobile
1754,606,2025-04-27,cancelled,marketplace
1755,606,2025-01-28,completed,mobile
1756,606,2025-09-07,completed,web
1757,607,2025-07-14,cancelled,web
1758,607,2025-02-27,completed,marketplace
1759,607,2025-08-21,cancelled,mobile
1760,607,2025-11-26,completed,web
1761,607,2025-05-29,completed,web
1762,607,2025-03-05,completed,web
1763,607,2025-08-13,completed,mobile
1764,607,2025-04-15,completed,web
1765,608,2024-09-16,completed,mobile
1766,608,2024-07-21,cancelled,mobile
1767,608,2025-09-07,completed,mobile
1768,609,2025-06-21,completed,mobile
1769,609,2025-03-09,completed,mobile
1770,609,2025-04-18,completed,web
1771,609,2025-03-28,completed,web
1772,609,2025-12-30,completed,web
1773,610,2025-11-28,completed,web
1774,610,2025-12-02,completed,web
1775,610,2025-11-02,completed,mobile
1776,611,2025-09-25,completed,web
1777,611,2025-05-21,completed,web
1778,612,2025-11-20,completed,web
1779,612,2025-12-10,completed,web
1780,612,2025-12-17,pending,mobile
1781,612,2025-12-12,cancelled,web
1782,612,2025-12-21,completed,marketplace
1783,613,2024-05-15,completed,web
1784,614,2025-07-28,completed,mobile
1785,615,2025-05-17,completed,web
1786,616,2025-12-30,completed,mobile
1787,617,2025-04-27,completed,web
1788,617,2025-12-16,completed,web
1789,617,2025-09-19,cancelled,mobile
1790,617,2025-09-05,completed,mobile
1791,617,2025-03-28,completed,web
1792,618,2024-12-12,completed,mobile
1793,618,2024-08-30,completed,web
1794,618,2025-01-02,completed,mobile
1795,619,2025-04-01,completed,web
1796,619,2025-08-03,completed,mobile
1797,621,2025-12-30,completed,web
1798,621,2025-12-30,pending,marketplace
1799,621,2025-12-22,completed,web
1800,622,2025-05-11,completed,web
1801,623,2025-04-12,completed,mobile
1802,624,2025-12-30,refunded,web
1803,624,2025-05-26,completed,marketplace
1804,625,2025-12-22,completed,mobile
1805,625,2025-11-14,refunded,mobile
1806,625,2025-12-22,completed,mobile
1807,625,2025-12-13,completed,web
1808,625,2025-12-20,completed,web
1809,626,2025-12-18,completed,web
1810,627,2025-03-17,completed,web
1811,627,2025-08-14,completed,mobile
1812,628,2025-11-27,completed,mobile
1813,629,2025-10-05,completed,mobile
1814,630,2025-03-10,completed,web
1815,630,2025-11-28,completed,web
1816,631,2025-09-10,completed,mobile
1817,631,2025-04-04,completed,web
1818,633,2025-10-23,completed,web
1819,633,2024-12-29,completed,mobile
1820,634,2025-11-06,completed,web
1821,634,2025-11-30,completed,web
1822,634,2025-11-29,completed,web
1823,634,2025-12-08,refunded,web
1824,634,2025-12-14,completed,web
1825,635,2025-02-03,completed,mobile
1826,635,2024-09-29,completed,mobile
1827,635,2024-05-06,completed,web
1828,635,2024-11-15,refunded,web
1829,635,2025-08-20,completed,web
1830,637,2024-12-26,completed,web
1831,637,2024-04-22,completed,mobile
1832,637,2025-07-31,completed,mobile
1833,638,2024-11-12,completed,marketplace
1834,639,2025-04-03,completed,web
1835,640,2025-07-15,completed,web
1836,640,2025-06-11,cancelled,web
1837,640,2025-11-16,completed,web
1838,640,2025-08-02,completed,marketplace
1839,640,2025-06-12,completed,mobile
1840,640,2025-09-14,completed,web
1841,640,2025-07-09,completed,mobile
1842,640,2025-08-11,refunded,mobile
1843,641,2025-02-06,completed,web
1844,641,2024-03-22,completed,web
1845,643,2024-12-19,cancelled,marketplace
1846,643,2024-12-23,refunded,mobile
1847,643,2025-06-02,completed,web
1848,645,2025-11-19,completed,web
1849,646,2025-10-18,completed,web
1850,646,2025-09-25,cancelled,mobile
1851,646,2025-09-14,completed,marketplace
1852,646,2025-10-27,completed,web
1853,646,2025-09-06,refunded,web
1854,646,2025-11-11,refunded,web
1855,646,2025-10-27,completed,web
1856,646,2025-11-21,completed,web
1857,646,2025-09-11,cancelled,web
1858,646,2025-08-29,completed,marketplace
1859,646,2025-12-20,cancelled,mobile
1860,646,2025-12-05,cancelled,mobile
1861,646,2025-12-08,completed,mobile
1862,646,2025-09-17,completed,mobile
1863,646,2025-08-20,completed,marketplace
1864,647,2025-12-12,completed,mobile
1865,647,2025-08-07,refunded,mobile
1866,648,2025-12-30,completed,web
1867,648,2025-12-31,completed,marketplace
1868,649,2025-03-22,refunded,mobile
1869,649,2025-07-10,completed,web
1870,650,2024-11-02,cancelled,web
1871,650,2025-05-07,completed,mobile
1872,651,2024-07-08,cancelled,marketplace
1873,652,2025-04-02,completed,web
1874,653,2025-03-24,completed,web
1875,653,2025-06-02,refunded,web
1876,654,2025-07-19,completed,web
1877,655,2025-12-01,cancelled,web
1878,655,2025-11-10,completed,web
1879,656,2025-08-31,cancelled,web
1880,656,2025-08-21,completed,mobile
1881,657,2025-09-30,completed,web
1882,657,2025-10-20,completed,mobile
1883,657,2025-10-17,cancelled,mobile
1884,657,2025-07-13,completed,web
1885,657,2025-09-07,completed,web
1886,657,2025-09-12,completed,mobile
1887,657,2025-10-18,completed,web
1888,657,2025-07-02,completed,marketplace
1889,658,2025-08-09,cancelled,web
1890,659,2025-10-26,completed,web
1891,659,2025-05-04,completed,web
1892,659,2025-05-30,completed,mobile
1893,660,2025-05-21,completed,web
1894,661,2025-03-28,refunded,web
1895,662,2025-12-12,cancelled,web
1896,662,2025-09-25,pending,mobile
1897,662,2025-09-22,completed,mobile
1898,662,2025-12-23,refunded,web
1899,662,2025-09-29,completed,mobile
1900,662,2025-10-19,completed,web
1901,662,2025-12-26,completed,web
1902,662,2025-11-25,completed,web
1903,663,2025-07-24,completed,web
1904,663,2025-11-15,completed,web
1905,664,2025-02-27,completed,web
1906,664,2024-07-30,completed,web
1907,664,2024-11-07,completed,web
1908,665,2025-11-26,completed,marketplace
1909,666,2025-09-08,refunded,web
1910,666,2025-09-26,completed,mobile
1911,666,2025-05-10,completed,web
1912,666,2025-10-21,refunded,mobile
1913,666,2025-04-27,completed,mobile
1914,666,2025-08-14,completed,web
1915,666,2025-12-21,completed,marketplace
1916,666,2025-05-30,completed,mobile
1917,667,2025-12-06,completed,mobile
1918,668,2025-09-03,completed,web
1919,668,2025-10-16,refunded,mobile
1920,669,2025-12-24,refunded,web
1921,670,2025-05-03,completed,web
1922,670,2025-03-15,completed,web
1923,670,2025-05-26,completed,web
1924,671,2025-11-08,completed,web
1925,672,2025-12-18,cancelled,mobile
1926,673,2024-05-25,completed,web
1927,673,2025-02-09,completed,web
1928,673,2024-07-09,completed,marketplace
1929,673,2025-02-13,completed,mobile
1930,673,2025-04-28,completed,mobile
1931,673,2025-07-30,completed,marketplace
1932,673,2025-04-03,completed,marketplace
1933,673,2025-11-01,completed,mobile
1934,674,2025-06-08,completed,web
1935,674,2025-12-26,completed,marketplace
1936,675,2025-06-03,completed,mobile
1937,675,2025-05-15,completed,mobile
1938,676,2025-10-15,cancelled,marketplace
1939,676,2025-11-18,completed,mobile
1940,676,2025-04-09,completed,web
1941,676,2025-07-02,completed,web
1942,676,2025-11-02,completed,mobile
1943,676,2024-11-27,cancelled,web
1944,676,2025-01-12,completed,mobile
1945,676,2025-12-28,completed,mobile
1946,677,2025-12-13,completed,web
1947,677,2025-11-14,refunded,web
1948,677,2025-12-26,completed,marketplace
1949,677,2025-11-15,completed,web
1950,677,2025-12-21,completed,marketplace
1951,678,2025-08-26,completed,web
1952,678,2025-08-24,pending,web
1953,679,2025-10-08,completed,marketplace
1954,679,2025-12-08,completed,web
1955,679,2025-07-03,completed,web
1956,679,2025-11-16,completed,mobile
1957,679,2024-12-15,refunded,mobile
1958,679,2025-01-16,completed,web
1959,679,2025-04-14,completed,web
1960,679,2025-03-07,completed,mobile
1961,679,2025-01-18,completed,web
1962,679,2025-11-27,completed,web
1963,679,2025-05-18,completed,mobile
1964,679,2025-11-20,completed,marketplace
1965,679,2025-08-31,completed,mobile
1966,679,2024-12-20,completed,web
1967,679,2025-08-15,completed,web
1968,680,2024-09-17,cancelled,marketplace
1969,680,2024-09-27,refunded,web
1970,682,2024-12-01,completed,marketplace
1971,682,2025-04-09,completed,marketplace
1972,682,2025-02-19,pending,web
1973,682,2025-01-15,completed,mobile
1974,682,2025-09-22,completed,marketplace
1975,684,2025-07-02,completed,web
1976,685,2024-09-10,completed,web
1977,685,2025-03-17,cancelled,mobile
1978,685,2025-02-17,completed,mobile
1979,685,2024-07-19,completed,web
1980,685,2024-05-07,refunded,mobile
1981,685,2025-12-24,completed,mobile
1982,685,2025-12-05,completed,marketplace
1983,685,2024-03-04,completed,web
1984,685,2025-01-05,completed,web
1985,685,2024-02-03,completed,web
1986,685,2024-05-25,cancelled,mobile
1987,685,2024-02-27,completed,web
1988,685,2024-03-30,completed,mobile
1989,685,2025-04-30,completed,web
1990,685,2025-11-06,cancelled,web
1991,686,2025-04-15,completed,web
1992,687,2025-08-01,completed,mobile
1993,688,2025-08-07,completed,web
1994,689,2025-10-20,completed,marketplace
1995,689,2025-10-07,completed,web
1996,689,2025-02-23,completed,mobile
1997,690,2025-06-24,completed,mobile
1998,691,2025-01-24,completed,web
1999,691,2025-01-10,completed,web
2000,692,2025-10-28,cancelled,marketplace
2001,693,2025-03-17,completed,web
2002,694,2024-11-30,refunded,mobile
2003,694,2025-05-24,completed,web
2004,695,2025-11-14,completed,mobile
2005,695,2025-11-18,completed,mobile
2006,695,2025-12-31,completed,web
2007,697,2025-09-25,completed,web
2008,697,2025-04-06,refunded,mobile
2009,698,2025-12-07,completed,mobile
2010,698,2025-12-25,completed,web
2011,699,2025-05-19,completed,web
2012,699,2025-05-04,completed,web
2013,700,2025-07-28,completed,mobile
2014,700,2025-10-07,completed,web
2015,701,2025-08-26,refunded,web
2016,701,2025-11-16,completed,mobile
2017,702,2025-12-27,completed,mobile
2018,703,2025-07-13,completed,web
2019,703,2025-09-08,completed,marketplace
2020,703,2025-11-10,completed,web
2021,704,2025-09-23,completed,mobile
2022,704,2025-11-08,completed,web
2023,705,2025-01-05,completed,mobile
2024,705,2025-08-20,pending,web
2025,705,2025-03-29,completed,mobile
2026,705,2025-02-15,completed,mobile
2027,705,2025-02-15,completed,web
2028,705,2025-02-14,completed,web
2029,705,2025-07-21,completed,web
2030,705,2025-07-07,completed,mobile
2031,707,2025-09-25,completed,web
2032,707,2025-05-23,cancelled,mobile
2033,708,2025-04-29,completed,mobile
2034,708,2025-02-04,completed,marketplace
2035,708,2025-08-22,completed,mobile
2036,708,2025-06-29,completed,mobile
2037,708,2025-02-06,completed,web
2038,708,2025-11-03,completed,web
2039,708,2025-03-21,completed,mobile
2040,708,2025-11-01,cancelled,mobile
2041,708,2025-03-10,completed,web
2042,708,2025-04-25,completed,marketplace
2043,708,2025-10-18,completed,web
2044,708,2025-10-15,cancelled,web
2045,708,2025-04-26,completed,web
2046,708,2025-06-28,completed,mobile
2047,708,2025-10-12,cancelled,web
2048,709,2025-12-16,completed,web
2049,710,2025-02-15,completed,web
2050,710,2025-08-21,completed,web
2051,711,2025-07-25,completed,web
2052,711,2025-09-26,completed,web
2053,711,2025-07-25,completed,mobile
2054,711,2025-09-09,completed,web
2055,711,2025-12-26,completed,web
2056,711,2025-09-23,completed,web
2057,711,2025-08-13,completed,mobile
2058,711,2025-09-02,completed,web
2059,712,2025-09-13,completed,web
2060,712,2025-11-09,completed,mobile
2061,713,2025-05-11,completed,mobile
2062,713,2025-08-05,completed,mobile
2063,714,2025-09-25,refunded,web
2064,714,2025-07-11,completed,mobile
2065,714,2025-07-08,completed,marketplace
2066,714,2025-10-01,completed,marketplace
2067,714,2025-09-03,completed,mobile
2068,714,2025-08-13,completed,web
2069,714,2025-07-08,completed,mobile
2070,714,2025-07-08,completed,web
2071,715,2025-11-20,completed,mobile
2072,715,2025-01-09,completed,web
2073,715,2025-10-25,completed,mobile
2074,715,2025-10-15,completed,mobile
2075,715,2025-07-15,refunded,web
2076,715,2025-06-26,pending,web
2077,715,2025-06-03,completed,web
2078,715,2025-06-14,completed,web
2079,715,2025-02-08,completed,web
2080,715,2025-05-07,completed,web
2081,715,2025-06-20,completed,web
2082,715,2025-05-20,completed,mobile
2083,715,2025-01-03,completed,web
2084,715,2025-12-26,completed,web
2085,715,2025-02-24,completed,marketplace
2086,716,2024-12-16,completed,marketplace
2087,716,2025-05-26,cancelled,mobile
2088,717,2024-07-25,pending,mobile
2089,717,2024-07-25,completed,mobile
2090,717,2024-11-03,refunded,web
2091,718,2025-12-09,completed,mobile
2092,720,2025-07-07,pending,mobile
2093,722,2025-10-01,refunded,mobile
2094,723,2025-07-22,completed,marketplace
2095,723,2025-02-19,completed,mobile
2096,723,2025-08-05,completed,web
2097,724,2025-01-06,completed,web
2098,724,2024-10-29,cancelled,web
2099,724,2025-12-25,completed,web
2100,724,2025-02-28,cancelled,mobile
2101,724,2024-09-15,completed,marketplace
2102,724,2024-09-20,completed,marketplace
2103,724,2025-01-06,completed,web
2104,724,2025-03-09,completed,web
2105,724,2025-06-04,completed,mobile
2106,724,2025-10-08,completed,mobile
2107,724,2025-05-26,completed,mobile
2108,724,2025-07-02,completed,mobile
2109,724,2025-11-28,completed,mobile
2110,724,2025-12-17,completed,web
2111,724,2025-03-12,completed,mobile
2112,725,2025-05-20,completed,mobile
2113,725,2025-02-05,refunded,mobile
2114,725,2025-02-18,completed,mobile
2115,725,2024-11-28,completed,mobile
2116,725,2025-07-15,completed,web
2117,725,2025-12-10,completed,web
2118,725,2025-10-30,completed,web
2119,725,2025-04-23,completed,marketplace
2120,726,2024-12-24,pending,web
2121,727,2025-10-29,completed,marketplace
2122,727,2025-11-29,completed,mobile
2123,728,2025-03-20,completed,web
2124,728,2025-01-17,pending,mobile
2125,728,2025-01-06,completed,web
2126,728,2024-10-23,completed,web
2127,728,2025-09-07,refunded,marketplace
2128,728,2025-02-08,completed,marketplace
2129,728,2025-08-07,cancelled,mobile
2130,728,2024-12-13,completed,mobile
2131,728,2025-02-16,completed,mobile
2132,728,2024-08-29,completed,marketplace
2133,728,2025-10-04,completed,web
2134,728,2025-04-30,completed,web
2135,728,2025-11-25,completed,marketplace
2136,728,2024-09-01,completed,mobile
2137,728,2025-11-23,refunded,mobile
2138,729,2025-01-30,completed,marketplace
2139,729,2025-04-16,cancelled,mobile
2140,730,2024-12-08,completed,web
2141,730,2025-12-15,completed,web
2142,731,2025-12-23,refunded,marketplace
2143,732,2025-11-11,pending,marketplace
2144,732,2025-11-25,cancelled,web
2145,732,2025-10-15,completed,mobile
2146,732,2025-10-02,pending,web
2147,732,2025-11-15,completed,web
2148,733,2025-10-01,pending,web
2149,733,2025-11-17,completed,web
2150,733,2025-11-25,completed,web
2151,733,2025-11-17,cancelled,web
2152,733,2025-12-31,cancelled,web
2153,734,2025-07-14,completed,mobile
2154,736,2025-11-27,completed,mobile
2155,736,2025-08-13,completed,mobile
2156,737,2025-08-12,completed,mobile
2157,738,2025-06-26,completed,web
2158,739,2025-12-13,completed,mobile
2159,739,2025-08-30,completed,marketplace
2160,739,2025-09-28,pending,web
2161,739,2025-03-20,completed,mobile
2162,739,2025-05-11,completed,mobile
2163,740,2025-03-09,completed,mobile
2164,740,2024-12-13,cancelled,web
2165,740,2024-06-06,completed,mobile
2166,741,2024-11-06,completed,mobile
2167,741,2025-07-10,cancelled,web
2168,743,2025-09-07,completed,web
2169,743,2025-10-05,completed,marketplace
2170,745,2025-01-26,completed,mobile
2171,745,2025-02-24,completed,mobile
2172,746,2025-12-23,completed,mobile
2173,746,2025-12-31,cancelled,marketplace
2174,748,2025-12-09,cancelled,web
2175,749,2024-04-11,completed,web
2176,749,2024-05-17,pending,web
2177,749,2025-12-11,completed,marketplace
2178,750,2025-08-22,refunded,web
2179,750,2025-11-15,completed,web
2180,750,2025-10-12,completed,mobile
2181,751,2025-10-29,completed,mobile
2182,752,2025-12-16,completed,mobile
2183,753,2025-05-07,completed,web
2184,753,2025-10-11,completed,mobile
2185,754,2025-11-10,completed,mobile
2186,754,2025-09-09,completed,marketplace
2187,754,2025-09-18,completed,web
2188,754,2025-01-11,cancelled,web
2189,754,2025-02-07,completed,web
2190,755,2025-09-06,completed,web
2191,755,2025-07-16,completed,mobile
2192,755,2025-05-09,completed,marketplace
2193,756,2025-03-14,completed,mobile
2194,757,2025-09-06,completed,web
2195,758,2025-12-31,completed,marketplace
2196,758,2025-10-09,cancelled,web
2197,759,2025-02-03,completed,web
2198,760,2025-12-23,cancelled,mobile
2199,760,2025-11-14,completed,mobile
2200,761,2025-08-15,cancelled,marketplace
2201,762,2025-11-06,pending,mobile
2202,762,2025-10-28,completed,web
2203,763,2025-05-19,completed,web
2204,763,2025-08-09,completed,web
2205,763,2025-05-13,completed,mobile
2206,764,2025-12-29,completed,mobile
2207,764,2025-12-26,completed,web
2208,765,2024-12-06,completed,web
2209,765,2025-07-03,completed,mobile
2210,767,2025-05-21,completed,mobile
2211,767,2025-05-27,completed,mobile
2212,767,2025-07-02,completed,web
2213,767,2025-09-24,refunded,web
2214,767,2025-11-07,completed,web
2215,767,2025-08-28,completed,web
2216,767,2025-07-01,completed,marketplace
2217,767,2025-05-15,completed,mobile
2218,768,2025-10-31,completed,web
2219,768,2025-11-25,completed,web
2220,769,2025-09-17,refunded,mobile
2221,769,2025-08-29,completed,mobile
2222,770,2025-11-21,completed,web
2223,771,2025-08-28,completed,mobile
2224,771,2025-07-18,completed,web
2225,771,2025-04-30,completed,marketplace
2226,772,2025-11-03,completed,marketplace
2227,773,2025-11-08,completed,mobile
2228,773,2025-10-19,completed,web
2229,773,2025-12-31,completed,web
2230,774,2025-09-30,completed,mobile
2231,775,2025-06-22,completed,web
2232,775,2025-12-31,completed,mobile
2233,776,2024-11-21,completed,web
2234,776,2025-05-17,pending,mobile
2235,776,2025-04-24,completed,web
2236,776,2025-07-21,pending,web
2237,776,2024-11-07,completed,marketplace
2238,777,2025-05-03,completed,mobile
2239,778,2025-12-12,cancelled,mobile
2240,778,2025-08-07,pending,mobile
2241,779,2025-01-10,completed,web
2242,779,2025-05-11,completed,mobile
2243,780,2025-11-22,completed,web
2244,780,2025-06-07,completed,web
2245,780,2025-03-27,completed,mobile
2246,781,2025-12-30,cancelled,web
2247,782,2025-08-13,completed,web
2248,782,2025-11-23,refunded,mobile
2249,782,2025-11-18,cancelled,mobile
2250,782,2025-12-22,completed,web
2251,782,2025-12-04,completed,mobile
2252,782,2025-11-15,completed,web
2253,782,2025-10-19,completed,web
2254,782,2025-10-04,completed,marketplace
2255,783,2025-12-27,completed,web
2256,785,2025-10-22,completed,mobile
2257,786,2025-05-07,refunded,web
2258,786,2025-05-07,cancelled,web
2259,786,2024-07-21,completed,mobile
2260,787,2025-11-29,completed,mobile
2261,787,2025-09-10,completed,web
2262,787,2025-11-19,completed,web
2263,787,2025-12-07,completed,web
2264,787,2025-12-29,completed,web
2265,788,2024-09-08,completed,web
2266,788,2024-07-25,completed,marketplace
2267,789,2025-11-14,completed,web
2268,789,2025-12-14,completed,web
2269,789,2025-11-04,completed,web
2270,789,2025-12-01,completed,web
2271,789,2025-11-12,completed,web
2272,790,2025-06-04,completed,mobile
2273,791,2024-12-20,completed,web
2274,791,2024-10-01,completed,web
2275,791,2024-12-25,completed,mobile
2276,792,2025-12-09,completed,marketplace
2277,792,2025-11-14,completed,web
2278,793,2025-11-28,completed,mobile
2279,793,2025-12-30,completed,web
2280,793,2025-07-16,completed,web
2281,793,2025-01-30,completed,web
2282,793,2025-03-26,completed,mobile
2283,794,2025-07-13,completed,web
2284,794,2025-07-09,completed,web
2285,794,2025-11-04,completed,web
2286,795,2025-09-01,completed,web
2287,796,2025-02-27,completed,mobile
2288,797,2025-07-26,completed,marketplace
2289,797,2025-07-27,refunded,mobile
2290,797,2025-07-11,completed,web
2291,798,2025-10-12,completed,web
2292,799,2025-09-09,refunded,mobile
2293,799,2025-04-12,cancelled,mobile
2294,799,2024-07-03,completed,web
2295,799,2024-07-22,completed,marketplace
2296,799,2025-04-16,completed,web
2297,799,2024-10-13,cancelled,web
2298,799,2025-08-23,completed,web
2299,799,2025-12-18,completed,web
2300,800,2025-08-10,completed,web
2301,801,2025-08-14,completed,web
2302,801,2025-03-16,completed,web
2303,802,2024-12-25,completed,mobile
2304,803,2025-10-27,completed,web
2305,803,2025-12-06,completed,mobile
2306,803,2025-09-05,completed,web
2307,804,2025-05-10,completed,web
2308,804,2025-01-18,completed,web
2309,804,2024-08-13,completed,mobile
2310,804,2024-08-01,completed,mobile
2311,804,2025-06-30,completed,web
2312,806,2025-09-16,refunded,mobile
2313,806,2025-08-07,refunded,mobile
2314,806,2025-10-01,refunded,mobile
2315,807,2025-04-20,completed,web
2316,808,2025-09-14,completed,web
2317,808,2025-10-26,completed,mobile
2318,809,2025-01-03,cancelled,mobile
2319,809,2025-06-29,completed,mobile
2320,810,2025-11-30,completed,web
2321,811,2024-06-12,completed,web
2322,812,2025-11-14,completed,mobile
2323,812,2025-03-31,completed,web
2324,813,2025-12-28,completed,web
2325,814,2025-10-05,refunded,web
2326,814,2025-03-11,completed,mobile
2327,815,2025-05-14,completed,web
2328,815,2025-01-30,completed,mobile
2329,815,2025-03-16,completed,mobile
2330,816,2025-11-10,completed,marketplace
2331,816,2025-12-21,completed,web
2332,816,2025-07-21,completed,web
2333,816,2025-06-28,completed,web
2334,816,2025-08-19,completed,mobile
2335,816,2025-11-20,completed,web
2336,816,2025-07-26,completed,web
2337,816,2025-12-16,completed,mobile
2338,816,2025-06-25,completed,mobile
2339,816,2025-09-22,completed,web
2340,816,2025-07-12,completed,web
2341,816,2025-08-11,completed,web
2342,816,2025-11-05,completed,mobile
2343,816,2025-09-10,completed,web
2344,816,2025-12-05,completed,web
2345,818,2025-12-09,completed,mobile
2346,818,2025-01-31,completed,web
2347,819,2024-07-28,completed,web
2348,820,2025-12-14,refunded,web
2349,820,2025-12-19,completed,web
