order_item_id,order_id,product_id,quantity,unit_price,discount
6069,2023,129,1,237.02,23.7
6070,2024,1,4,321.1,64.22
6071,2024,97,4,322.01,0.0
6072,2025,58,2,336.01,50.4
6073,2025,8,2,495.36,74.3
6074,2025,84,2,178.48,0.0
6075,2025,18,4,368.54,0.0
6076,2026,107,4,110.67,0.0
6077,2026,126,4,131.53,19.73
6078,2026,33,1,179.42,26.91
6079,2026,10,2,409.97,0.0
6080,2027,146,3,429.95,0.0
6081,2027,91,1,252.58,0.0
6082,2027,31,4,287.81,57.56
6083,2027,21,3,429.76,64.46
6084,2027,101,1,127.41,25.48
6085,2028,106,2,123.25,0.0
6086,2028,69,4,93.19,9.32
6087,2029,59,4,189.39,0.0
6088,2029,90,2,490.37,73.56
6089,2029,61,2,92.4,9.24
6090,2029,40,1,304.26,0.0
6091,2029,110,1,130.63,19.59
6092,2030,150,1,104.02,0.0
6093,2030,21,4,429.76,0.0
6094,2030,33,2,179.42,35.88
6095,2030,38,1,202.51,40.5
6096,2030,4,4,273.69,41.05
6097,2031,35,3,335.39,33.54
6098,2031,46,4,67.45,10.12
6099,2031,18,1,368.54,73.71
6100,2031,124,3,241.15,36.17
6101,2032,68,4,136.7,13.67
6102,2032,47,4,272.75,0.0
6103,2032,60,1,353.64,0.0
6104,2033,140,1,224.28,44.86
6105,2033,32,4,146.13,29.23
6106,2033,24,1,223.52,22.35
6107,2033,41,4,36.8,0.0
6108,2033,63,3,142.21,0.0
6109,2034,57,3,188.77,37.75
6110,2034,125,3,269.3,53.86
6111,2034,79,1,190.04,19.0
6112,2035,59,4,189.39,0.0
6113,2035,86,2,474.92,94.98
6114,2035,64,4,64.91,0.0
6115,2036,28,4,75.89,0.0
6116,2036,90,1,490.37,98.07
6117,2036,36,1,319.43,31.94
6118,2037,46,2,67.45,0.0
6119,2038,85,3,256.09,0.0
6120,2038,15,4,350.02,35.0
6121,2038,74,1,278.72,0.0
6122,2038,84,2,178.48,0.0
6123,2038,51,2,95.6,19.12
6124,2039,71,2,352.1,0.0
6125,2040,55,1,42.68,4.27
6126,2040,77,1,208.09,41.62
6127,2040,148,2,165.59,0.0
6128,2040,42,3,478.77,95.75
6129,2040,88,2,269.25,0.0
6130,2041,54,2,34.49,0.0
6131,2041,131,2,10.91,2.18
6132,2041,9,4,444.4,0.0
6133,2041,86,3,474.92,71.24
6134,2041,59,1,189.39,0.0
6135,2042,121,2,162.84,32.57
6136,2042,27,3,168.15,0.0
6137,2042,111,1,11.12,1.67
6138,2043,55,4,42.68,0.0
6139,2043,81,1,43.0,0.0
6140,2043,79,4,190.04,38.01
6141,2043,15,1,350.02,0.0
6142,2043,61,1,92.4,0.0
6143,2044,4,1,273.69,41.05
6144,2044,19,2,488.22,97.64
6145,2044,150,2,104.02,15.6
6146,2044,48,3,333.72,0.0
6147,2045,55,3,42.68,8.54
6148,2045,4,1,273.69,0.0
6149,2046,10,4,409.97,41.0
6150,2046,150,3,104.02,0.0
6151,2046,37,3,104.0,20.8
6152,2047,132,2,89.04,0.0
6153,2047,51,2,95.6,14.34
6154,2048,16,3,128.09,0.0
6155,2049,75,2,134.66,0.0
6156,2049,88,2,269.25,0.0
6157,2049,21,4,429.76,85.95
6158,2050,68,4,136.7,20.5
6159,2051,111,1,11.12,0.0
6160,2051,48,1,333.72,0.0
6161,2051,95,1,317.95,0.0
6162,2051,30,4,304.56,0.0
6163,2052,61,1,92.4,13.86
6164,2052,104,3,172.41,34.48
6165,2053,46,4,67.45,0.0
6166,2053,51,1,95.6,0.0
6167,2053,132,2,89.04,13.36
6168,2053,110,1,130.63,13.06
6169,2054,35,3,335.39,0.0
6170,2054,71,4,352.1,52.82
6171,2054,79,2,190.04,0.0
6172,2054,9,1,444.4,44.44
6173,2054,145,4,27.77,2.78
6174,2055,75,3,134.66,13.47
6175,2055,116,2,377.29,0.0
6176,2056,12,4,76.22,0.0
6177,2056,90,2,490.37,98.07
6178,2056,88,1,269.25,40.39
6179,2057,123,1,77.17,0.0
6180,2057,64,1,64.91,6.49
6181,2057,116,1,377.29,37.73
6182,2057,13,3,469.28,0.0
6183,2058,6,2,43.07,0.0
6184,2058,133,2,328.02,0.0
6185,2059,89,3,15.3,0.0
6186,2059,56,1,422.08,0.0
6187,2059,105,2,223.61,0.0
6188,2059,147,4,15.84,0.0
6189,2059,27,4,168.15,16.82
6190,2060,137,3,142.56,28.51
6191,2060,41,2,36.8,7.36
6192,2060,121,4,162.84,0.0
6193,2060,48,3,333.72,0.0
6194,2060,16,4,128.09,19.21
6195,2061,46,4,67.45,13.49
6196,2061,84,3,178.48,26.77
6197,2061,106,1,123.25,0.0
6198,2061,27,4,168.15,0.0
6199,2061,34,3,22.78,0.0
6200,2062,43,4,330.28,49.54
6201,2062,22,4,18.29,3.66
6202,2062,104,1,172.41,0.0
6203,2062,83,2,129.83,0.0
6204,2062,106,2,123.25,0.0
6205,2063,95,4,317.95,47.69
6206,2063,45,4,299.19,0.0
6207,2063,33,4,179.42,17.94
6208,2063,7,1,28.64,4.3
6209,2063,86,3,474.92,0.0
6210,2064,35,3,335.39,50.31
6211,2064,87,2,283.38,0.0
6212,2064,135,2,236.07,47.21
6213,2065,11,4,381.78,57.27
6214,2065,108,3,294.36,29.44
6215,2066,30,4,304.56,45.68
6216,2066,79,2,190.04,0.0
6217,2066,38,1,202.51,0.0
6218,2067,41,2,36.8,7.36
6219,2067,115,3,377.52,37.75
6220,2067,112,3,211.58,0.0
6221,2067,94,1,414.66,0.0
6222,2068,105,1,223.61,0.0
6223,2069,64,2,64.91,0.0
6224,2070,54,3,34.49,0.0
6225,2070,88,4,269.25,26.93
6226,2071,140,4,224.28,33.64
6227,2072,47,1,272.75,27.28
6228,2073,81,2,43.0,8.6
6229,2073,59,4,189.39,0.0
6230,2074,78,3,236.94,0.0
6231,2074,41,4,36.8,0.0
6232,2074,149,1,499.81,99.96
6233,2075,144,2,201.38,0.0
6234,2075,104,1,172.41,0.0
6235,2075,22,4,18.29,2.74
6236,2075,37,4,104.0,20.8
6237,2076,8,3,495.36,49.54
6238,2076,101,3,127.41,0.0
6239,2076,123,2,77.17,11.58
6240,2077,30,2,304.56,0.0
6241,2077,70,4,246.27,0.0
6242,2077,47,3,272.75,0.0
6243,2077,60,3,353.64,0.0
6244,2077,100,4,270.76,27.08
6245,2078,80,2,413.08,41.31
6246,2079,117,1,491.5,0.0
6247,2080,123,4,77.17,7.72
6248,2080,145,2,27.77,0.0
6249,2080,3,1,341.27,0.0
6250,2080,100,2,270.76,0.0
6251,2080,47,2,272.75,27.28
6252,2081,45,2,299.19,0.0
6253,2082,131,3,10.91,0.0
6254,2083,31,4,287.81,28.78
6255,2083,86,4,474.92,94.98
6256,2084,56,1,422.08,0.0
6257,2085,96,3,498.77,0.0
6258,2086,61,3,92.4,0.0
6259,2086,63,1,142.21,0.0
6260,2086,21,3,429.76,0.0
6261,2086,111,2,11.12,0.0
6262,2086,102,4,139.64,0.0
6263,2087,77,1,208.09,0.0
6264,2088,121,4,162.84,0.0
6265,2088,50,1,320.93,64.19
6266,2089,148,2,165.59,24.84
6267,2090,112,1,211.58,0.0
6268,2090,134,1,444.99,0.0
6269,2090,9,4,444.4,66.66
6270,2091,70,2,246.27,24.63
6271,2091,9,3,444.4,0.0
6272,2091,85,1,256.09,51.22
6273,2091,12,3,76.22,15.24
6274,2092,12,3,76.22,15.24
6275,2092,93,4,155.24,0.0
6276,2092,31,3,287.81,0.0
6277,2092,13,3,469.28,0.0
6278,2092,24,2,223.52,22.35
6279,2093,131,2,10.91,2.18
6280,2093,110,4,130.63,0.0
6281,2093,64,4,64.91,12.98
6282,2093,147,3,15.84,0.0
6283,2094,86,1,474.92,94.98
6284,2094,19,3,488.22,0.0
6285,2094,103,1,233.36,0.0
6286,2095,100,2,270.76,27.08
6287,2095,6,4,43.07,0.0
6288,2095,150,3,104.02,10.4
6289,2095,101,2,127.41,0.0
6290,2096,19,2,488.22,73.23
6291,2096,50,2,320.93,48.14
6292,2096,59,1,189.39,0.0
6293,2097,91,3,252.58,0.0
6294,2097,150,3,104.02,15.6
6295,2098,93,4,155.24,0.0
6296,2098,14,1,304.76,30.48
6297,2098,55,4,42.68,0.0
6298,2098,41,1,36.8,5.52
6299,2099,43,2,330.28,49.54
6300,2099,125,3,269.3,53.86
6301,2099,1,1,321.1,32.11
6302,2100,21,3,429.76,64.46
6303,2100,42,2,478.77,0.0
6304,2101,83,3,129.83,25.97
6305,2101,102,2,139.64,20.95
6306,2101,5,1,415.34,0.0
6307,2101,33,4,179.42,35.88
6308,2102,93,4,155.24,0.0
6309,2102,26,3,242.14,24.21
6310,2102,6,3,43.07,6.46
6311,2102,42,1,478.77,95.75
6312,2102,86,4,474.92,0.0
6313,2103,37,1,104.0,15.6
6314,2104,113,3,109.63,0.0
6315,2104,135,4,236.07,23.61
6316,2104,144,1,201.38,0.0
6317,2104,62,3,399.48,59.92
6318,2105,122,3,425.68,0.0
6319,2105,20,1,169.34,0.0
6320,2105,22,4,18.29,3.66
6321,2106,69,3,93.19,0.0
6322,2107,76,4,127.04,0.0
6323,2107,75,1,134.66,0.0
6324,2107,45,4,299.19,29.92
6325,2108,61,2,92.4,18.48
6326,2108,35,2,335.39,50.31
6327,2108,13,1,469.28,93.86
6328,2108,56,3,422.08,84.42
6329,2108,145,2,27.77,0.0
6330,2109,95,3,317.95,63.59
6331,2109,27,4,168.15,33.63
6332,2109,97,4,322.01,64.4
6333,2110,97,1,322.01,0.0
6334,2110,117,1,491.5,73.72
6335,2110,98,3,187.8,0.0
6336,2110,150,4,104.02,0.0
6337,2111,77,3,208.09,31.21
6338,2111,99,4,325.08,48.76
6339,2111,148,2,165.59,0.0
6340,2112,86,4,474.92,47.49
6341,2112,59,4,189.39,0.0
6342,2112,80,2,413.08,0.0
6343,2113,136,2,396.02,0.0
6344,2113,112,2,211.58,31.74
6345,2114,99,2,325.08,65.02
6346,2114,129,2,237.02,0.0
6347,2114,80,1,413.08,0.0
6348,2114,104,3,172.41,25.86
6349,2114,83,3,129.83,0.0
6350,2115,117,4,491.5,0.0
6351,2115,55,2,42.68,0.0
6352,2115,137,1,142.56,28.51
6353,2115,121,1,162.84,0.0
6354,2116,74,3,278.72,41.81
6355,2116,59,4,189.39,18.94
6356,2116,14,4,304.76,30.48
6357,2116,34,2,22.78,4.56
6358,2116,110,3,130.63,0.0
6359,2117,58,4,336.01,0.0
6360,2117,55,4,42.68,0.0
6361,2117,12,1,76.22,11.43
6362,2117,6,4,43.07,4.31
6363,2117,111,4,11.12,0.0
6364,2118,41,4,36.8,5.52
6365,2118,24,2,223.52,0.0
6366,2119,119,3,453.53,45.35
6367,2119,21,4,429.76,0.0
6368,2119,146,1,429.95,0.0
6369,2119,78,4,236.94,0.0
6370,2120,5,1,415.34,0.0
6371,2120,48,2,333.72,0.0
6372,2121,1,1,321.1,0.0
6373,2121,16,1,128.09,0.0
6374,2122,82,1,437.52,0.0
6375,2122,96,4,498.77,0.0
6376,2122,77,1,208.09,0.0
6377,2123,31,2,287.81,0.0
6378,2123,144,2,201.38,0.0
6379,2123,9,2,444.4,0.0
6380,2123,20,3,169.34,0.0
6381,2124,44,4,452.04,0.0
6382,2124,7,3,28.64,5.73
6383,2125,59,1,189.39,18.94
6384,2125,135,1,236.07,35.41
6385,2125,27,3,168.15,0.0
6386,2125,126,4,131.53,0.0
6387,2125,115,3,377.52,0.0
6388,2126,64,1,64.91,0.0
6389,2127,68,1,136.7,0.0
6390,2127,113,3,109.63,0.0
6391,2127,20,2,169.34,33.87
6392,2127,28,1,75.89,0.0
6393,2127,114,1,93.0,0.0
6394,2128,28,4,75.89,0.0
6395,2129,141,1,328.57,0.0
6396,2129,92,4,218.76,0.0
6397,2129,144,2,201.38,40.28
6398,2130,55,3,42.68,0.0
6399,2130,11,1,381.78,0.0
6400,2130,115,3,377.52,37.75
6401,2130,41,2,36.8,0.0
6402,2130,91,2,252.58,0.0
6403,2131,73,3,298.52,0.0
6404,2131,120,2,335.74,0.0
6405,2131,147,2,15.84,3.17
6406,2132,68,2,136.7,0.0
6407,2132,88,2,269.25,0.0
6408,2132,71,3,352.1,70.42
6409,2132,107,3,110.67,0.0
6410,2132,67,2,351.2,0.0
6411,2133,73,2,298.52,0.0
6412,2133,20,2,169.34,16.93
6413,2133,106,2,123.25,0.0
6414,2134,105,3,223.61,22.36
6415,2134,85,3,256.09,51.22
6416,2134,102,3,139.64,0.0
6417,2135,60,1,353.64,53.05
6418,2136,137,4,142.56,14.26
6419,2136,139,3,262.86,0.0
6420,2136,105,4,223.61,0.0
6421,2137,60,3,353.64,0.0
6422,2138,73,1,298.52,44.78
6423,2138,45,4,299.19,59.84
6424,2138,35,1,335.39,33.54
6425,2139,112,3,211.58,0.0
6426,2139,56,3,422.08,42.21
6427,2139,74,1,278.72,0.0
6428,2140,131,3,10.91,0.0
6429,2141,54,4,34.49,0.0
6430,2141,34,1,22.78,0.0
6431,2141,11,4,381.78,0.0
6432,2142,78,1,236.94,47.39
6433,2142,36,1,319.43,0.0
6434,2143,28,1,75.89,15.18
6435,2143,69,4,93.19,0.0
6436,2144,71,4,352.1,70.42
6437,2144,57,4,188.77,18.88
6438,2144,131,3,10.91,1.09
6439,2145,85,3,256.09,0.0
6440,2145,150,2,104.02,0.0
6441,2146,31,2,287.81,0.0
6442,2146,139,2,262.86,39.43
6443,2147,94,3,414.66,41.47
6444,2147,148,1,165.59,0.0
6445,2148,35,3,335.39,50.31
6446,2148,117,4,491.5,98.3
6447,2148,90,2,490.37,0.0
6448,2149,30,1,304.56,0.0
6449,2150,88,1,269.25,0.0
6450,2150,14,1,304.76,0.0
6451,2150,15,3,350.02,0.0
6452,2151,100,3,270.76,27.08
6453,2151,13,3,469.28,46.93
6454,2151,28,2,75.89,11.38
6455,2152,75,3,134.66,13.47
6456,2153,84,1,178.48,0.0
6457,2153,125,2,269.3,0.0
6458,2153,110,1,130.63,19.59
6459,2153,75,3,134.66,0.0
6460,2153,96,1,498.77,49.88
6461,2154,72,3,242.78,0.0
6462,2154,113,2,109.63,16.44
6463,2154,95,2,317.95,47.69
6464,2154,77,1,208.09,0.0
6465,2155,34,2,22.78,4.56
6466,2155,122,2,425.68,63.85
6467,2155,129,2,237.02,47.4
6468,2155,112,1,211.58,0.0
6469,2156,144,2,201.38,0.0
6470,2156,117,4,491.5,49.15
6471,2156,87,4,283.38,42.51
6472,2156,113,1,109.63,21.93
6473,2156,80,2,413.08,0.0
6474,2157,45,4,299.19,59.84
6475,2157,74,3,278.72,55.74
6476,2157,107,3,110.67,0.0
6477,2157,61,3,92.4,18.48
6478,2157,62,1,399.48,59.92
6479,2158,89,3,15.3,3.06
6480,2158,37,2,104.0,0.0
6481,2158,80,2,413.08,41.31
6482,2158,20,2,169.34,33.87
6483,2158,3,2,341.27,0.0
6484,2159,26,3,242.14,0.0
6485,2159,125,3,269.3,0.0
6486,2159,120,1,335.74,33.57
6487,2159,150,2,104.02,0.0
6488,2159,108,1,294.36,58.87
6489,2160,97,4,322.01,0.0
6490,2160,92,3,218.76,32.81
6491,2161,102,4,139.64,13.96
6492,2161,134,4,444.99,0.0
6493,2161,45,2,299.19,0.0
6494,2161,57,2,188.77,18.88
6495,2162,62,4,399.48,0.0
6496,2162,8,1,495.36,0.0
6497,2163,7,2,28.64,0.0
6498,2163,97,2,322.01,48.3
6499,2163,136,1,396.02,39.6
6500,2164,72,3,242.78,24.28
6501,2164,103,2,233.36,0.0
6502,2164,127,2,222.52,33.38
6503,2165,97,2,322.01,48.3
6504,2165,100,1,270.76,40.61
6505,2165,72,3,242.78,0.0
6506,2165,30,4,304.56,45.68
6507,2165,84,1,178.48,0.0
6508,2166,5,3,415.34,83.07
6509,2167,38,2,202.51,20.25
6510,2168,92,3,218.76,0.0
6511,2168,11,3,381.78,38.18
6512,2168,97,4,322.01,48.3
6513,2169,33,3,179.42,0.0
6514,2169,127,3,222.52,22.25
6515,2170,129,1,237.02,0.0
6516,2170,73,3,298.52,0.0
6517,2170,63,1,142.21,28.44
6518,2171,79,3,190.04,38.01
6519,2171,114,4,93.0,13.95
6520,2171,62,3,399.48,0.0
6521,2171,81,2,43.0,8.6
6522,2172,107,3,110.67,0.0
6523,2172,50,3,320.93,32.09
6524,2172,100,1,270.76,27.08
6525,2172,62,2,399.48,0.0
6526,2173,139,2,262.86,39.43
6527,2173,43,3,330.28,66.06
6528,2173,125,3,269.3,0.0
6529,2173,79,2,190.04,38.01
6530,2174,62,4,399.48,0.0
6531,2174,59,4,189.39,0.0
6532,2174,147,4,15.84,0.0
6533,2175,85,1,256.09,0.0
6534,2175,2,2,332.83,49.92
6535,2175,93,1,155.24,23.29
6536,2175,135,4,236.07,35.41
6537,2175,139,3,262.86,0.0
6538,2176,120,2,335.74,0.0
6539,2176,62,2,399.48,0.0
6540,2176,45,1,299.19,29.92
6541,2176,136,3,396.02,59.4
6542,2177,106,1,123.25,0.0
6543,2178,34,1,22.78,0.0
6544,2178,146,3,429.95,85.99
6545,2178,113,4,109.63,21.93
6546,2179,84,2,178.48,35.7
6547,2179,47,2,272.75,0.0
6548,2180,76,1,127.04,0.0
6549,2180,133,1,328.02,0.0
6550,2180,16,1,128.09,0.0
6551,2180,96,4,498.77,49.88
6552,2180,33,3,179.42,17.94
6553,2181,65,3,416.07,62.41
6554,2181,78,1,236.94,0.0
6555,2182,73,3,298.52,0.0
6556,2182,124,3,241.15,24.12
6557,2182,51,2,95.6,0.0
6558,2182,70,2,246.27,36.94
6559,2182,18,2,368.54,73.71
6560,2183,71,1,352.1,35.21
6561,2183,53,3,110.68,0.0
6562,2183,100,4,270.76,0.0
6563,2184,146,2,429.95,0.0
6564,2184,64,4,64.91,12.98
6565,2184,115,2,377.52,56.63
6566,2185,110,1,130.63,0.0
6567,2185,87,4,283.38,0.0
6568,2185,115,1,377.52,37.75
6569,2185,76,3,127.04,0.0
6570,2186,98,4,187.8,18.78
6571,2187,146,4,429.95,0.0
6572,2188,119,3,453.53,0.0
6573,2188,34,4,22.78,0.0
6574,2189,150,3,104.02,0.0
6575,2189,137,4,142.56,0.0
6576,2190,114,3,93.0,0.0
6577,2190,80,1,413.08,82.62
6578,2190,142,4,118.0,17.7
6579,2191,46,3,67.45,0.0
6580,2191,60,2,353.64,0.0
6581,2191,62,3,399.48,79.9
6582,2192,65,1,416.07,83.21
6583,2192,14,4,304.76,60.95
6584,2192,125,2,269.3,40.4
6585,2192,106,3,123.25,24.65
6586,2193,9,3,444.4,66.66
6587,2193,113,4,109.63,0.0
6588,2193,103,1,233.36,23.34
6589,2193,55,1,42.68,4.27
6590,2193,144,1,201.38,40.28
6591,2194,94,3,414.66,62.2
6592,2194,38,1,202.51,40.5
6593,2194,51,2,95.6,19.12
6594,2194,10,3,409.97,0.0
6595,2195,107,4,110.67,0.0
6596,2195,77,4,208.09,41.62
6597,2195,46,3,67.45,6.75
6598,2195,26,3,242.14,24.21
6599,2195,6,3,43.07,0.0
6600,2196,103,3,233.36,0.0
6601,2196,69,3,93.19,13.98
6602,2196,127,1,222.52,44.5
6603,2196,113,2,109.63,0.0
6604,2197,149,1,499.81,0.0
6605,2198,52,1,98.97,14.85
6606,2198,57,3,188.77,0.0
6607,2198,122,4,425.68,85.14
6608,2198,27,1,168.15,33.63
6609,2198,15,1,350.02,35.0
6610,2199,88,3,269.25,0.0
6611,2200,9,1,444.4,44.44
6612,2200,139,1,262.86,0.0
6613,2200,124,1,241.15,36.17
6614,2201,79,1,190.04,19.0
6615,2202,63,4,142.21,21.33
6616,2202,33,4,179.42,17.94
6617,2202,147,3,15.84,1.58
6618,2202,82,2,437.52,0.0
6619,2203,147,4,15.84,0.0
6620,2203,48,2,333.72,0.0
6621,2203,43,4,330.28,66.06
6622,2204,135,4,236.07,0.0
6623,2204,95,4,317.95,47.69
6624,2204,99,3,325.08,0.0
6625,2205,13,4,469.28,0.0
6626,2205,86,3,474.92,0.0
6627,2205,73,3,298.52,29.85
6628,2206,125,4,269.3,40.4
6629,2207,141,3,328.57,32.86
6630,2207,79,4,190.04,38.01
6631,2207,81,3,43.0,0.0
6632,2208,99,1,325.08,0.0
6633,2208,133,1,328.02,0.0
6634,2208,78,4,236.94,35.54
6635,2208,33,4,179.42,17.94
6636,2208,142,3,118.0,0.0
6637,2209,98,3,187.8,0.0
6638,2209,35,4,335.39,0.0
6639,2209,11,4,381.78,0.0
6640,2209,55,4,42.68,0.0
6641,2209,111,2,11.12,0.0
6642,2210,117,3,491.5,49.15
6643,2211,41,1,36.8,5.52
6644,2212,96,3,498.77,0.0
6645,2212,98,3,187.8,37.56
6646,2212,12,4,76.22,0.0
6647,2212,16,4,128.09,0.0
6648,2212,97,1,322.01,48.3
6649,2213,139,1,262.86,0.0
6650,2213,32,3,146.13,0.0
6651,2213,7,3,28.64,5.73
6652,2214,95,3,317.95,47.69
6653,2214,147,3,15.84,0.0
6654,2214,133,4,328.02,0.0
6655,2214,134,1,444.99,0.0
6656,2215,35,1,335.39,0.0
6657,2215,27,2,168.15,16.82
6658,2216,99,1,325.08,0.0
6659,2217,64,2,64.91,0.0
6660,2217,137,4,142.56,14.26
6661,2217,70,4,246.27,24.63
6662,2217,135,3,236.07,0.0
6663,2217,136,4,396.02,59.4
6664,2218,131,1,10.91,0.0
6665,2219,40,2,304.26,45.64
6666,2220,92,4,218.76,43.75
6667,2220,122,2,425.68,0.0
6668,2220,87,3,283.38,56.68
6669,2221,2,1,332.83,49.92
6670,2221,11,4,381.78,0.0
6671,2221,67,2,351.2,70.24
6672,2221,82,1,437.52,87.5
6673,2221,104,1,172.41,0.0
6674,2222,107,4,110.67,16.6
6675,2222,41,3,36.8,7.36
6676,2222,86,4,474.92,71.24
6677,2222,46,3,67.45,13.49
6678,2223,59,2,189.39,37.88
6679,2223,140,3,224.28,22.43
6680,2223,123,1,77.17,0.0
6681,2223,3,2,341.27,0.0
6682,2223,124,4,241.15,0.0
6683,2224,116,2,377.29,0.0
6684,2224,119,3,453.53,0.0
6685,2224,126,3,131.53,0.0
6686,2224,30,3,304.56,0.0
6687,2225,103,1,233.36,46.67
6688,2225,15,4,350.02,0.0
6689,2225,102,1,139.64,0.0
6690,2225,91,4,252.58,0.0
6691,2226,132,1,89.04,0.0
6692,2226,51,4,95.6,9.56
6693,2226,54,4,34.49,6.9
6694,2227,84,1,178.48,26.77
6695,2227,148,2,165.59,33.12
6696,2228,120,1,335.74,0.0
6697,2229,45,4,299.19,0.0
6698,2230,60,4,353.64,0.0
6699,2230,116,1,377.29,56.59
6700,2230,26,3,242.14,0.0
6701,2230,142,1,118.0,0.0
6702,2231,16,1,128.09,25.62
6703,2231,14,4,304.76,60.95
6704,2232,98,2,187.8,18.78
6705,2232,21,1,429.76,0.0
6706,2232,90,4,490.37,73.56
6707,2233,5,4,415.34,62.3
6708,2234,114,4,93.0,0.0
6709,2234,137,2,142.56,28.51
6710,2234,123,3,77.17,0.0
6711,2234,103,1,233.36,0.0
6712,2234,108,1,294.36,29.44
6713,2235,119,1,453.53,90.71
6714,2235,9,2,444.4,66.66
6715,2235,104,1,172.41,0.0
6716,2235,116,2,377.29,37.73
6717,2236,19,1,488.22,0.0
6718,2236,24,4,223.52,0.0
6719,2236,42,4,478.77,71.82
6720,2236,115,1,377.52,56.63
6721,2236,40,4,304.26,0.0
6722,2237,90,2,490.37,73.56
6723,2237,140,1,224.28,0.0
6724,2237,89,3,15.3,0.0
6725,2237,100,4,270.76,0.0
6726,2237,121,2,162.84,16.28
6727,2238,132,3,89.04,8.9
6728,2238,116,2,377.29,75.46
6729,2239,44,4,452.04,0.0
6730,2239,63,3,142.21,28.44
6731,2240,136,1,396.02,0.0
6732,2240,39,1,203.79,0.0
6733,2241,102,2,139.64,13.96
6734,2242,10,3,409.97,81.99
6735,2242,73,2,298.52,0.0
6736,2242,144,2,201.38,0.0
6737,2242,6,2,43.07,4.31
6738,2242,98,3,187.8,0.0
6739,2243,142,4,118.0,17.7
6740,2243,79,1,190.04,19.0
6741,2243,14,3,304.76,0.0
6742,2244,114,4,93.0,9.3
6743,2244,60,1,353.64,0.0
6744,2245,92,4,218.76,0.0
6745,2245,26,4,242.14,0.0
6746,2246,101,2,127.41,0.0
6747,2247,110,3,130.63,0.0
6748,2248,9,3,444.4,66.66
6749,2248,37,3,104.0,0.0
6750,2249,136,3,396.02,59.4
6751,2249,116,1,377.29,0.0
6752,2249,101,4,127.41,25.48
6753,2249,7,2,28.64,0.0
6754,2250,74,2,278.72,55.74
6755,2250,141,2,328.57,0.0
6756,2250,7,2,28.64,0.0
6757,2251,136,1,396.02,79.2
6758,2251,74,2,278.72,0.0
6759,2251,42,3,478.77,0.0
6760,2251,56,1,422.08,63.31
6761,2252,132,3,89.04,13.36
6762,2252,5,3,415.34,62.3
6763,2252,65,4,416.07,62.41
6764,2253,52,3,98.97,19.79
6765,2254,46,1,67.45,0.0
6766,2254,34,1,22.78,4.56
6767,2254,148,2,165.59,24.84
6768,2254,31,2,287.81,0.0
6769,2254,85,2,256.09,0.0
6770,2255,149,2,499.81,0.0
6771,2255,56,3,422.08,0.0
6772,2255,54,3,34.49,5.17
6773,2256,81,3,43.0,0.0
6774,2256,3,3,341.27,68.25
6775,2257,18,4,368.54,0.0
6776,2257,126,3,131.53,0.0
6777,2257,21,2,429.76,85.95
6778,2257,54,3,34.49,0.0
6779,2258,12,2,76.22,15.24
6780,2258,141,1,328.57,0.0
6781,2258,16,4,128.09,0.0
6782,2259,125,4,269.3,53.86
6783,2259,15,2,350.02,35.0
6784,2259,10,3,409.97,41.0
6785,2260,1,2,321.1,64.22
6786,2261,137,3,142.56,28.51
6787,2261,53,4,110.68,16.6
6788,2261,111,1,11.12,0.0
6789,2261,124,2,241.15,48.23
6790,2262,101,2,127.41,0.0
6791,2262,61,2,92.4,18.48
6792,2262,46,1,67.45,0.0
6793,2263,78,2,236.94,0.0
6794,2263,129,4,237.02,35.55
6795,2263,59,2,189.39,37.88
6796,2264,39,2,203.79,0.0
6797,2264,90,4,490.37,0.0
6798,2265,82,3,437.52,0.0
6799,2265,41,3,36.8,7.36
6800,2265,95,2,317.95,0.0
6801,2265,83,2,129.83,0.0
6802,2265,62,3,399.48,79.9
6803,2266,122,4,425.68,42.57
6804,2266,54,2,34.49,0.0
6805,2267,27,3,168.15,16.82
6806,2267,32,2,146.13,0.0
6807,2268,30,3,304.56,45.68
6808,2268,31,1,287.81,0.0
6809,2268,18,4,368.54,73.71
6810,2269,14,2,304.76,60.95
6811,2269,133,2,328.02,65.6
6812,2269,86,3,474.92,0.0
6813,2270,125,2,269.3,0.0
6814,2270,42,1,478.77,0.0
6815,2270,115,4,377.52,75.5
6816,2270,40,2,304.26,30.43
6817,2271,73,3,298.52,0.0
6818,2271,46,3,67.45,0.0
6819,2271,77,2,208.09,31.21
6820,2272,125,1,269.3,0.0
6821,2272,48,2,333.72,50.06
6822,2272,53,2,110.68,0.0
6823,2272,136,4,396.02,59.4
6824,2273,11,3,381.78,76.36
6825,2273,114,3,93.0,13.95
6826,2273,75,4,134.66,0.0
6827,2274,85,4,256.09,38.41
6828,2274,67,1,351.2,0.0
6829,2274,57,3,188.77,0.0
6830,2274,63,2,142.21,0.0
6831,2275,99,4,325.08,0.0
6832,2275,76,2,127.04,25.41
6833,2275,33,2,179.42,35.88
6834,2275,20,1,169.34,33.87
6835,2275,7,1,28.64,5.73
6836,2276,137,2,142.56,21.38
6837,2276,56,3,422.08,63.31
6838,2276,2,2,332.83,0.0
6839,2276,86,2,474.92,0.0
6840,2277,96,3,498.77,49.88
6841,2278,54,2,34.49,3.45
6842,2278,48,2,333.72,33.37
6843,2278,47,3,272.75,27.28
6844,2278,6,1,43.07,6.46
