payment_id,order_id,payment_date,amount,payment_method,status
1212,1396,2025-09-13,2722.93,credit_card,success
1213,1397,2024-09-04,1134.84,credit_card,refunded
1214,1399,2025-10-08,1013.7,credit_card,success
1215,1400,2025-01-10,1946.24,paypal,success
1216,1401,2025-07-14,1909.4,credit_card,success
1217,1402,2025-09-10,228.9,paypal,refunded
1218,1403,2025-08-04,1220.32,credit_card,success
1219,1405,2025-06-12,2586.19,credit_card,success
1220,1407,2025-02-10,1378.36,gift_card,success
1221,1409,2024-05-11,68.92,credit_card,success
1222,1410,2025-02-07,493.0,credit_card,success
1223,1411,2025-04-01,339.78,credit_card,success
1224,1412,2025-09-24,1997.83,credit_card,success
1225,1413,2025-11-15,3014.05,paypal,success
1226,1414,2025-09-01,2074.37,credit_card,success
1227,1415,2025-09-20,732.49,credit_card,success
1228,1417,2025-02-19,545.5,paypal,success
1229,1418,2025-01-17,4051.68,credit_card,success
1230,1419,2025-06-28,1127.22,paypal,success
1231,1420,2025-01-28,2116.57,credit_card,success
1232,1423,2025-10-06,709.71,credit_card,refunded
1233,1424,2024-07-25,514.07,credit_card,success
1234,1425,2024-10-01,937.51,credit_card,success
1235,1426,2025-02-08,453.53,credit_card,success
1236,1427,2025-11-30,2512.96,credit_card,success
1237,1428,2025-07-09,1498.48,credit_card,success
1238,1429,2025-12-08,1296.99,credit_card,success
1239,1430,2025-11-07,2256.43,paypal,success
1240,1431,2025-12-31,1235.64,credit_card,success
1241,1432,2025-12-12,2066.96,credit_card,success
1242,1433,2025-11-06,1827.83,credit_card,success
1243,1434,2025-09-05,1927.77,paypal,success
1244,1435,2025-06-04,1265.31,credit_card,success
1245,1436,2025-09-27,2002.02,credit_card,success
1246,1437,2025-06-29,5941.12,credit_card,success
1247,1438,2025-10-07,551.94,credit_card,success
1248,1439,2025-10-01,1242.0,credit_card,success
1249,1440,2025-10-28,1627.96,credit_card,success
1250,1441,2025-08-17,1610.62,paypal,success
1251,1442,2025-10-19,2260.37,paypal,success
1252,1443,2025-04-02,682.54,paypal,success
1253,1444,2025-09-20,1333.2,credit_card,success
1254,1445,2025-03-16,550.39,credit_card,refunded
1255,1446,2025-10-25,2425.74,paypal,success
1256,1447,2025-03-11,1822.67,credit_card,success
1257,1448,2024-12-30,3649.57,credit_card,success
1258,1449,2025-08-15,736.04,gift_card,success
1259,1450,2024-12-28,1340.8,paypal,success
1260,1451,2025-07-10,1819.05,credit_card,success
1261,1453,2025-03-11,1693.04,credit_card,success
1262,1455,2024-05-29,4218.04,credit_card,success
1263,1456,2024-11-20,189.99,paypal,success
1264,1457,2025-01-20,1017.91,credit_card,success
1265,1458,2024-12-06,498.68,paypal,success
1266,1459,2024-08-08,2125.89,credit_card,success
1267,1460,2025-07-03,983.0,credit_card,success
1268,1461,2025-12-19,179.42,gift_card,success
1269,1462,2025-11-24,1274.14,credit_card,success
1270,1463,2024-06-29,1057.47,paypal,success
1271,1465,2025-10-04,1615.91,paypal,success
1272,1466,2025-05-26,790.62,credit_card,success
1273,1467,2024-07-08,2315.36,paypal,success
1274,1468,2024-07-28,2270.24,credit_card,success
1275,1469,2025-09-17,1230.68,paypal,success
1276,1470,2024-05-05,259.34,gift_card,success
1277,1471,2025-01-08,1651.89,paypal,success
1278,1472,2024-05-26,741.12,paypal,success
1279,1473,2024-04-24,2654.96,credit_card,success
1280,1474,2025-10-18,3706.57,credit_card,success
1281,1476,2025-01-19,1604.45,credit_card,success
1282,1477,2024-03-28,3006.14,credit_card,success
1283,1478,2025-09-22,580.58,credit_card,success
1284,1479,2025-09-01,742.72,credit_card,success
1285,1480,2025-09-20,787.54,credit_card,success
1286,1481,2025-08-24,94.07,paypal,success
1287,1482,2025-10-08,917.15,credit_card,success
1288,1483,2025-05-10,1600.44,paypal,success
1289,1485,2025-11-20,467.4,credit_card,success
1290,1487,2024-02-17,445.04,paypal,success
1291,1489,2025-06-27,562.19,gift_card,success
1292,1490,2025-11-04,3059.63,credit_card,success
1293,1491,2025-11-04,1177.44,credit_card,success
1294,1494,2025-12-27,2788.87,credit_card,success
1295,1495,2025-12-12,205.8,credit_card,success
1296,1496,2024-08-13,555.14,credit_card,success
1297,1498,2024-08-17,1256.24,paypal,success
1298,1499,2025-01-20,3139.63,paypal,success
1299,1501,2025-10-01,189.39,credit_card,success
1300,1502,2025-09-06,2574.69,credit_card,success
1301,1503,2025-11-01,2301.03,paypal,success
1302,1504,2025-08-10,2531.46,credit_card,refunded
1303,1505,2025-06-11,3400.58,gift_card,success
1304,1506,2025-08-25,2291.86,credit_card,success
1305,1507,2025-08-15,1664.28,credit_card,refunded
1306,1508,2025-07-29,1854.06,credit_card,success
1307,1509,2025-09-15,998.22,credit_card,success
1308,1510,2025-07-22,1928.08,paypal,success
1309,1511,2025-06-20,2849.02,credit_card,success
1310,1512,2025-12-29,1098.73,credit_card,refunded
1311,1513,2025-10-30,2341.19,paypal,success
1312,1515,2025-10-05,3085.15,gift_card,refunded
1313,1517,2025-06-02,1841.97,credit_card,success
1314,1518,2025-02-22,3792.28,credit_card,success
1315,1519,2025-03-04,1463.55,credit_card,success
1316,1520,2025-12-17,3893.74,paypal,success
1317,1521,2025-03-07,838.88,credit_card,success
1318,1522,2025-05-03,1099.0,paypal,success
1319,1523,2025-07-06,861.99,credit_card,success
1320,1525,2025-12-22,1636.87,gift_card,success
1321,1526,2025-12-28,4135.44,credit_card,success
1322,1527,2025-12-20,3926.74,credit_card,success
1323,1528,2025-12-13,2000.38,paypal,success
1324,1529,2025-09-25,1326.84,paypal,success
1325,1530,2025-10-29,71.23,credit_card,refunded
1326,1531,2025-05-24,1145.34,credit_card,success
1327,1532,2025-05-22,762.25,credit_card,success
1328,1533,2025-12-28,4416.14,credit_card,success
1329,1534,2025-09-18,1528.33,paypal,refunded
1330,1535,2025-05-18,240.42,gift_card,success
1331,1536,2025-10-02,700.56,paypal,success
1332,1537,2025-11-03,111.73,credit_card,success
1333,1538,2025-08-22,2812.17,credit_card,success
1334,1539,2025-04-17,1260.6,credit_card,success
1335,1540,2025-07-22,3311.23,credit_card,success
1336,1541,2025-07-15,1762.26,paypal,success
1337,1542,2025-02-15,707.66,credit_card,success
1338,1543,2025-05-22,2953.58,credit_card,success
1339,1544,2025-01-08,1753.93,credit_card,success
1340,1546,2025-10-31,1571.12,credit_card,success
1341,1548,2025-04-10,1657.53,credit_card,success
1342,1549,2025-02-09,715.56,paypal,success
1343,1551,2025-01-31,373.41,paypal,success
1344,1552,2025-07-18,4044.87,credit_card,success
1345,1553,2025-08-04,898.18,credit_card,success
1346,1554,2025-10-24,1894.43,credit_card,success
1347,1556,2025-11-02,566.31,credit_card,success
1348,1557,2025-05-15,953.49,paypal,success
1349,1561,2025-10-01,793.17,credit_card,success
1350,1562,2025-11-12,1683.85,paypal,success
1351,1563,2025-11-13,2973.32,paypal,success
1352,1564,2025-11-27,2262.76,paypal,success
1353,1565,2025-12-29,3116.09,paypal,success
1354,1566,2025-03-02,656.04,credit_card,success
1355,1567,2025-04-15,1688.46,credit_card,success
1356,1568,2025-12-05,3650.4,credit_card,refunded
1357,1569,2025-12-25,1670.49,credit_card,success
1358,1570,2025-12-28,2499.45,credit_card,success
1359,1571,2025-03-02,1558.69,credit_card,success
1360,1572,2025-10-29,1073.67,credit_card,success
1361,1573,2024-07-29,1626.97,paypal,success
1362,1574,2025-03-19,543.26,gift_card,success
1363,1575,2024-12-11,1441.82,gift_card,success
1364,1576,2024-08-20,2335.86,paypal,refunded
1365,1577,2024-12-05,231.04,paypal,refunded
1366,1578,2025-12-09,1679.74,credit_card,success
1367,1579,2025-10-01,1091.0,credit_card,success
1368,1580,2025-12-11,1995.66,credit_card,success
1369,1581,2024-10-28,534.02,credit_card,success
1370,1582,2024-11-12,410.1,gift_card,success
1371,1583,2025-01-02,2635.0,credit_card,success
1372,1584,2025-11-01,1077.2,credit_card,success
1373,1585,2025-02-28,2557.68,credit_card,refunded
1374,1586,2025-05-28,2436.83,credit_card,success
1375,1588,2025-05-11,796.87,paypal,success
1376,1589,2025-05-23,415.44,credit_card,success
1377,1590,2025-01-18,3393.38,gift_card,success
1378,1591,2025-12-06,1626.22,gift_card,success
1379,1592,2025-04-03,823.54,credit_card,success
1380,1593,2025-04-02,3011.4,paypal,success
1381,1594,2025-10-23,2046.96,paypal,success
1382,1595,2025-03-07,1747.34,credit_card,refunded
1383,1596,2024-09-01,267.04,paypal,success
1384,1597,2025-03-05,1211.04,paypal,success
1385,1598,2025-05-23,914.2,credit_card,success
1386,1599,2024-05-12,1433.34,credit_card,success
1387,1600,2024-11-26,807.75,credit_card,refunded
1388,1601,2024-08-15,2972.72,credit_card,success
1389,1602,2025-03-05,1624.76,credit_card,success
1390,1603,2024-09-04,1017.87,credit_card,success
1391,1604,2025-11-02,2717.96,credit_card,refunded
1392,1605,2024-04-10,249.46,credit_card,success
1393,1606,2024-10-09,2217.75,gift_card,success
1394,1607,2024-07-26,1485.06,credit_card,success
1395,1608,2025-12-30,2956.82,credit_card,refunded
1396,1609,2025-10-26,399.54,credit_card,success
1397,1610,2025-07-28,2990.73,credit_card,success
1398,1611,2025-09-11,109.65,credit_card,success
1399,1612,2025-12-24,1199.81,credit_card,success
1400,1614,2025-12-27,3862.49,credit_card,success
1401,1615,2025-10-14,650.16,credit_card,success
1402,1616,2025-09-24,2764.24,credit_card,refunded
1403,1617,2025-12-04,1636.14,paypal,success
1404,1618,2025-09-05,1547.2,credit_card,success
1405,1619,2024-08-06,2187.9,credit_card,refunded
1406,1620,2025-11-14,1743.99,credit_card,success
1407,1621,2025-11-25,755.08,paypal,success
1408,1622,2025-07-08,2627.15,credit_card,success
1409,1623,2025-01-27,2827.93,paypal,success
1410,1624,2025-09-23,323.06,credit_card,success
1411,1625,2025-11-29,1398.47,credit_card,success
1412,1626,2025-11-19,1265.11,credit_card,success
1413,1627,2025-02-05,1639.72,credit_card,success
1414,1628,2025-04-14,2109.54,credit_card,success
1415,1629,2024-05-12,3844.42,paypal,success
1416,1630,2025-05-14,3021.25,credit_card,success
1417,1633,2024-12-02,1981.49,gift_card,success
1418,1635,2024-10-26,2323.0,credit_card,success
1419,1636,2025-04-13,1291.3,credit_card,success
1420,1637,2025-02-22,1036.74,paypal,success
1421,1638,2025-04-25,1721.89,credit_card,success
1422,1640,2025-12-08,1884.02,credit_card,success
1423,1641,2025-07-26,691.88,paypal,success
1424,1644,2025-07-17,416.18,credit_card,success
1425,1645,2025-01-27,627.1,credit_card,success
1426,1646,2025-11-23,2135.18,credit_card,success
1427,1647,2025-06-13,3105.27,credit_card,success
1428,1648,2025-10-01,1422.7,gift_card,success
1429,1650,2025-12-08,2914.71,paypal,success
1430,1651,2025-10-07,568.76,credit_card,success
1431,1652,2025-12-04,455.7,credit_card,success
1432,1653,2024-03-06,189.39,credit_card,success
1433,1654,2025-11-16,1354.11,credit_card,success
1434,1655,2025-05-18,2660.32,credit_card,success
1435,1656,2025-07-20,1743.49,paypal,success
1436,1657,2025-11-01,805.77,credit_card,success
1437,1658,2025-08-13,977.93,credit_card,success
1438,1659,2025-06-18,1425.68,paypal,refunded
1439,1661,2025-10-12,2870.86,gift_card,success
1440,1662,2024-12-23,990.72,credit_card,success
1441,1663,2024-06-03,574.98,credit_card,success
1442,1665,2025-12-28,2450.94,credit_card,success
1443,1666,2025-07-31,3672.34,paypal,success
1444,1667,2025-12-18,1145.27,credit_card,success
1445,1668,2025-07-14,2319.61,paypal,success
1446,1670,2024-08-17,716.45,credit_card,success
1447,1671,2025-08-03,85.36,credit_card,success
1448,1672,2024-08-09,1923.5,paypal,success
1449,1673,2025-11-09,2150.96,credit_card,success
1450,1674,2024-03-18,3452.82,paypal,success
1451,1675,2025-06-04,1446.18,paypal,refunded
1452,1676,2024-04-14,1570.82,credit_card,success
1453,1677,2025-09-14,2317.65,paypal,success
1454,1678,2025-10-13,3651.05,paypal,success
1455,1679,2025-09-04,709.04,credit_card,success
1456,1680,2025-11-07,2239.8,credit_card,success
1457,1681,2025-06-08,850.14,paypal,success
1458,1682,2024-11-02,251.36,credit_card,success
1459,1683,2025-10-14,4805.25,credit_card,success
1460,1684,2025-10-16,3073.43,paypal,success
1461,1685,2025-12-11,5216.35,paypal,success
1462,1686,2025-08-04,1483.15,paypal,success
1463,1687,2024-05-26,3277.58,credit_card,success
1464,1689,2025-04-21,337.36,paypal,success
1465,1690,2025-04-06,993.9,paypal,success
1466,1691,2025-11-08,1950.9,credit_card,success
1467,1692,2025-11-21,2449.51,paypal,refunded
1468,1693,2025-11-10,1527.73,credit_card,success
1469,1694,2025-11-18,2540.98,paypal,success
1470,1696,2025-12-21,1679.7,credit_card,success
1471,1697,2024-02-24,1876.24,paypal,refunded
1472,1698,2025-10-26,2872.34,paypal,success
1473,1699,2025-09-25,4284.18,credit_card,success
1474,1700,2025-11-10,2400.92,credit_card,success
1475,1701,2025-12-12,1067.64,credit_card,success
1476,1702,2025-12-03,826.16,credit_card,success
1477,1703,2025-12-16,681.96,paypal,success
1478,1704,2025-09-06,2571.23,paypal,success
1479,1705,2025-11-10,1491.22,credit_card,success
1480,1706,2025-11-26,200.62,paypal,success
1481,1707,2025-10-09,1248.69,credit_card,success
1482,1708,2025-09-07,1067.75,credit_card,success
1483,1709,2025-12-15,1111.02,credit_card,refunded
1484,1710,2025-10-24,1243.19,credit_card,success
1485,1711,2025-12-22,3227.09,gift_card,success
1486,1712,2025-10-26,1587.89,credit_card,success
1487,1713,2024-11-17,1057.56,credit_card,success
1488,1714,2025-12-20,2096.84,credit_card,success
1489,1715,2025-12-27,1783.0,credit_card,success
1490,1716,2025-05-06,2439.15,credit_card,success
1491,1717,2025-06-02,2395.84,credit_card,success
1492,1718,2025-11-07,832.14,credit_card,success
1493,1719,2025-01-06,3338.45,gift_card,success
1494,1720,2025-06-19,2493.39,credit_card,success
1495,1721,2025-12-16,3045.89,gift_card,success
1496,1722,2025-10-14,1056.14,credit_card,success
1497,1723,2025-12-08,3337.5,credit_card,refunded
1498,1725,2025-12-06,110.68,paypal,success
1499,1726,2025-11-25,2435.32,paypal,success
1500,1728,2024-12-14,809.04,credit_card,success
1501,1729,2025-01-14,488.52,credit_card,success
1502,1730,2024-05-17,395.76,credit_card,success
1503,1731,2025-11-03,343.38,credit_card,success
1504,1733,2025-06-05,1053.6,credit_card,refunded
1505,1734,2025-11-25,3494.33,paypal,success
1506,1735,2025-11-15,1920.0,paypal,success
1507,1736,2025-09-06,1171.9,credit_card,success
1508,1737,2025-12-06,3217.95,paypal,success
1509,1738,2025-11-15,2319.8,credit_card,success
1510,1739,2025-12-11,565.98,credit_card,success
1511,1740,2025-12-06,2319.43,paypal,success
1512,1743,2025-03-27,1620.99,credit_card,success
1513,1744,2025-04-19,1694.62,credit_card,success
1514,1745,2024-12-16,924.62,credit_card,success
1515,1746,2025-04-25,504.45,credit_card,success
1516,1748,2025-10-01,2772.25,paypal,success
1517,1749,2025-08-03,3597.79,credit_card,success
1518,1750,2025-03-28,2053.76,credit_card,success
1519,1751,2024-10-25,1899.78,credit_card,success
1520,1753,2024-11-18,1143.22,credit_card,success
1521,1755,2025-01-30,2139.01,paypal,success
1522,1756,2025-09-07,2938.55,credit_card,success
1523,1758,2025-03-01,2247.63,paypal,success
1524,1760,2025-11-26,1847.56,credit_card,success
1525,1761,2025-05-29,1623.56,credit_card,success
1526,1762,2025-03-05,1083.92,paypal,success
1527,1763,2025-08-13,4987.3,paypal,success
1528,1764,2025-04-17,1648.85,paypal,success
1529,1765,2024-09-17,1303.95,credit_card,success
1530,1767,2025-09-08,2644.24,gift_card,success
1531,1768,2025-06-23,1571.01,paypal,success
1532,1769,2025-03-11,4324.08,paypal,success
1533,1770,2025-04-18,2564.1,credit_card,success
1534,1771,2025-03-28,2488.99,credit_card,success
1535,1772,2025-12-30,1746.54,paypal,success
1536,1773,2025-11-28,2056.52,gift_card,success
1537,1774,2025-12-04,892.06,credit_card,success
1538,1775,2025-11-04,707.5,credit_card,success
1539,1776,2025-09-25,3471.58,paypal,success
1540,1777,2025-05-22,2776.96,paypal,success
1541,1778,2025-11-20,1198.67,credit_card,success
1542,1779,2025-12-12,1693.74,credit_card,success
1543,1782,2025-12-21,4032.46,credit_card,success
1544,1783,2024-05-15,3154.92,credit_card,success
1545,1784,2025-07-29,1844.56,credit_card,success
1546,1785,2025-05-17,872.8,credit_card,success
1547,1786,2025-12-30,1461.2,credit_card,success
1548,1787,2025-04-28,3158.26,credit_card,success
1549,1788,2025-12-16,985.06,credit_card,success
1550,1790,2025-09-07,3586.78,credit_card,success
1551,1791,2025-03-28,1910.66,credit_card,success
1552,1792,2024-12-13,258.88,credit_card,success
1553,1793,2024-09-01,1730.17,credit_card,success
1554,1794,2025-01-04,1176.85,gift_card,success
1555,1795,2025-04-03,220.72,paypal,success
1556,1796,2025-08-03,836.16,credit_card,success
1557,1797,2026-01-01,249.66,credit_card,success
1558,1799,2025-12-22,1847.68,credit_card,success
1559,1800,2025-05-11,3221.06,credit_card,success
1560,1801,2025-04-13,2254.9,credit_card,success
1561,1802,2026-01-01,2822.56,credit_card,refunded
1562,1803,2025-05-26,1668.29,credit_card,success
1563,1804,2025-12-23,1924.19,credit_card,success
1564,1805,2025-11-14,1774.78,credit_card,refunded
1565,1806,2025-12-24,1053.6,paypal,success
1566,1807,2025-12-13,2942.35,credit_card,success
1567,1808,2025-12-21,1185.12,credit_card,success
1568,1809,2025-12-18,2371.55,gift_card,success
1569,1810,2025-03-17,2838.93,gift_card,success
1570,1811,2025-08-16,2227.96,gift_card,success
1571,1812,2025-11-27,821.14,credit_card,success
1572,1813,2025-10-05,2621.57,gift_card,success
1573,1814,2025-03-12,3399.37,credit_card,success
1574,1815,2025-11-29,1828.02,credit_card,success
1575,1816,2025-09-12,1675.94,credit_card,success
1576,1817,2025-04-05,1324.09,credit_card,success
1577,1818,2025-10-25,472.14,paypal,success
1578,1819,2024-12-31,551.8,credit_card,success
1579,1820,2025-11-08,752.67,paypal,success
1580,1821,2025-11-30,2594.96,paypal,success
1581,1822,2025-12-01,3414.92,credit_card,success
1582,1823,2025-12-10,1420.15,gift_card,refunded
1583,1824,2025-12-14,690.98,gift_card,success
1584,1825,2025-02-05,999.18,gift_card,success
1585,1826,2024-10-01,3368.57,credit_card,success
1586,1827,2024-05-07,1700.59,credit_card,success
1587,1828,2024-11-15,1558.03,credit_card,refunded
1588,1829,2025-08-20,590.64,paypal,success
1589,1830,2024-12-28,3311.24,credit_card,success
1590,1831,2024-04-24,904.76,credit_card,success
1591,1832,2025-08-02,237.63,paypal,success
1592,1833,2024-11-14,2644.12,credit_card,success
1593,1834,2025-04-05,1393.88,credit_card,success
1594,1835,2025-07-17,2120.04,paypal,success
1595,1837,2025-11-18,2039.62,credit_card,success
1596,1838,2025-08-02,988.66,credit_card,success
1597,1839,2025-06-12,641.8,credit_card,success
1598,1840,2025-09-16,2556.56,paypal,success
1599,1841,2025-07-10,1550.72,credit_card,success
1600,1842,2025-08-12,2380.79,credit_card,refunded
1601,1843,2025-02-06,2408.58,credit_card,success
1602,1844,2024-03-22,1292.1,paypal,success
1603,1846,2024-12-23,1868.86,credit_card,refunded
1604,1847,2025-06-03,1836.28,credit_card,success
1605,1848,2025-11-21,3573.37,credit_card,success
1606,1849,2025-10-19,2166.68,credit_card,success
1607,1851,2025-09-16,1802.34,credit_card,success
1608,1852,2025-10-27,605.19,credit_card,success
1609,1853,2025-09-06,1392.67,credit_card,refunded
1610,1854,2025-11-13,2203.64,credit_card,refunded
1611,1855,2025-10-29,2664.56,paypal,success
1612,1856,2025-11-21,2505.5,credit_card,success
1613,1858,2025-08-29,1161.55,paypal,success
1614,1861,2025-12-08,365.04,credit_card,success
1615,1862,2025-09-17,1214.24,credit_card,success
1616,1863,2025-08-22,445.82,credit_card,success
1617,1864,2025-12-14,1483.61,credit_card,success
1618,1865,2025-08-09,2304.86,credit_card,refunded
1619,1866,2025-12-31,312.84,credit_card,success
1620,1867,2026-01-01,1358.72,gift_card,success
1621,1868,2025-03-23,1859.46,credit_card,refunded
1622,1869,2025-07-10,1347.78,credit_card,success
1623,1871,2025-05-07,74.4,paypal,success
1624,1873,2025-04-03,943.95,paypal,success
1625,1874,2025-03-25,846.13,credit_card,success
1626,1875,2025-06-04,203.86,credit_card,refunded
1627,1876,2025-07-20,256.88,paypal,success
1628,1878,2025-11-11,743.54,credit_card,success
1629,1880,2025-08-22,1081.56,credit_card,success
1630,1881,2025-09-30,792.66,credit_card,success
1631,1882,2025-10-21,1731.54,credit_card,success
1632,1884,2025-07-13,134.52,credit_card,success
1633,1885,2025-09-09,2435.85,credit_card,success
1634,1886,2025-09-12,1793.56,paypal,success
1635,1887,2025-10-19,1361.54,credit_card,success
1636,1888,2025-07-04,2724.52,credit_card,success
1637,1890,2025-10-27,2866.98,paypal,success
1638,1891,2025-05-05,1527.12,credit_card,success
1639,1892,2025-06-01,2775.8,credit_card,success
1640,1893,2025-05-22,5448.76,credit_card,success
1641,1894,2025-03-30,1702.91,credit_card,refunded
1642,1897,2025-09-24,1672.15,paypal,success
1643,1898,2025-12-24,674.99,paypal,refunded
1644,1899,2025-09-30,526.19,credit_card,success
1645,1900,2025-10-21,416.0,paypal,success
1646,1901,2025-12-26,1868.54,credit_card,success
1647,1902,2025-11-26,2899.39,credit_card,success
1648,1903,2025-07-26,438.84,paypal,success
1649,1904,2025-11-16,603.42,paypal,success
1650,1905,2025-02-27,3718.19,paypal,success
1651,1906,2024-08-01,5375.22,paypal,success
1652,1907,2024-11-07,411.84,credit_card,success
1653,1908,2025-11-27,2542.09,credit_card,success
1654,1909,2025-09-09,1018.53,credit_card,refunded
1655,1910,2025-09-26,2817.14,credit_card,success
1656,1911,2025-05-11,1297.45,paypal,success
1657,1912,2025-10-21,2178.65,credit_card,refunded
1658,1913,2025-04-27,2734.22,paypal,success
1659,1914,2025-08-14,506.51,paypal,success
1660,1915,2025-12-22,1876.64,gift_card,success
1661,1916,2025-06-01,151.51,gift_card,success
1662,1917,2025-12-08,3927.07,credit_card,success
1663,1918,2025-09-05,893.21,paypal,success
1664,1919,2025-10-16,2367.97,paypal,refunded
1665,1920,2025-12-25,773.56,paypal,refunded
1666,1921,2025-05-04,1119.57,gift_card,success
1667,1922,2025-03-15,1878.61,credit_card,success
1668,1923,2025-05-26,1077.0,paypal,success
1669,1924,2025-11-10,561.1,credit_card,success
1670,1926,2024-05-27,3778.42,credit_card,success
1671,1927,2025-02-11,1474.5,credit_card,success
1672,1928,2024-07-11,2671.79,paypal,success
1673,1929,2025-02-13,4068.42,credit_card,success
1674,1930,2025-04-28,1763.92,credit_card,success
1675,1931,2025-08-01,1170.39,paypal,success
1676,1932,2025-04-03,1398.34,credit_card,success
1677,1933,2025-11-01,1562.54,paypal,success
1678,1934,2025-06-09,331.48,credit_card,success
1679,1935,2025-12-28,1810.27,credit_card,success
1680,1936,2025-06-04,381.28,gift_card,success
1681,1937,2025-05-17,1642.3,credit_card,success
1682,1939,2025-11-19,2550.17,credit_card,success
1683,1940,2025-04-09,927.36,credit_card,success
1684,1941,2025-07-04,802.7,credit_card,success
1685,1942,2025-11-02,1004.5,credit_card,success
1686,1944,2025-01-13,471.32,credit_card,success
1687,1945,2025-12-28,712.5,credit_card,success
1688,1946,2025-12-15,2692.4,credit_card,success
1689,1947,2025-11-16,2461.03,credit_card,refunded
1690,1948,2025-12-26,678.74,credit_card,success
1691,1949,2025-11-15,1668.1,gift_card,success
1692,1950,2025-12-21,2102.99,credit_card,success
1693,1951,2025-08-28,1499.43,credit_card,success
1694,1953,2025-10-09,161.11,paypal,success
1695,1954,2025-12-10,2292.38,credit_card,success
1696,1955,2025-07-05,2014.88,paypal,success
1697,1956,2025-11-17,269.8,paypal,success
1698,1957,2024-12-16,2817.98,credit_card,refunded
1699,1958,2025-01-16,244.64,credit_card,success
1700,1959,2025-04-14,1078.59,credit_card,success
1701,1960,2025-03-08,983.94,credit_card,success
1702,1961,2025-01-20,2300.85,credit_card,success
1703,1962,2025-11-29,1520.59,credit_card,success
1704,1963,2025-05-20,3155.88,gift_card,success
1705,1964,2025-11-21,3012.48,credit_card,success
1706,1965,2025-09-02,3482.61,credit_card,success
1707,1966,2024-12-20,2412.55,credit_card,success
1708,1967,2025-08-15,2842.76,credit_card,success
1709,1969,2024-09-28,4496.94,gift_card,refunded
1710,1970,2024-12-01,1048.45,credit_card,success
1711,1971,2025-04-10,2202.91,credit_card,success
1712,1973,2025-01-17,2126.53,credit_card,success
1713,1974,2025-09-22,884.58,credit_card,success
1714,1975,2025-07-04,563.4,credit_card,success
1715,1976,2024-09-12,2881.76,credit_card,success
1716,1978,2025-02-17,1521.14,credit_card,success
1717,1979,2024-07-19,142.46,credit_card,success
1718,1980,2024-05-08,2574.54,credit_card,refunded
1719,1981,2025-12-25,864.16,paypal,success
1720,1982,2025-12-07,1051.39,credit_card,success
1721,1983,2024-03-04,1459.08,credit_card,success
1722,1984,2025-01-06,861.38,paypal,success
1723,1985,2024-02-05,768.46,credit_card,success
1724,1987,2024-02-27,2047.8,credit_card,success
1725,1988,2024-03-31,2940.29,credit_card,success
1726,1989,2025-05-01,1801.1,credit_card,success
1727,1991,2025-04-17,328.89,credit_card,success
1728,1992,2025-08-01,369.75,paypal,success
1729,1993,2025-08-08,998.11,credit_card,success
1730,1994,2025-10-21,1424.85,gift_card,success
1731,1995,2025-10-07,1354.09,credit_card,success
1732,1996,2025-02-24,2435.92,credit_card,success
1733,1997,2025-06-26,1559.55,credit_card,success
1734,1998,2025-01-26,751.2,credit_card,success
1735,1999,2025-01-11,1294.2,paypal,success
1736,2001,2025-03-17,2624.61,credit_card,success
1737,2002,2024-11-30,2593.74,credit_card,refunded
1738,2003,2025-05-26,170.45,credit_card,success
1739,2004,2025-11-15,1321.51,credit_card,success
1740,2005,2025-11-18,2825.18,credit_card,success
1741,2006,2026-01-02,787.26,credit_card,success
1742,2007,2025-09-26,2359.03,credit_card,success
1743,2008,2025-04-06,1540.56,credit_card,refunded
1744,2009,2025-12-08,1314.28,credit_card,success
1745,2010,2025-12-25,1977.94,credit_card,success
1746,2011,2025-05-19,1478.92,credit_card,success
1747,2012,2025-05-05,299.19,paypal,success
1748,2013,2025-07-28,2077.23,paypal,success
1749,2014,2025-10-09,425.68,credit_card,success
1750,2015,2025-08-26,2694.89,credit_card,refunded
1751,2016,2025-11-17,86.0,credit_card,success
1752,2017,2025-12-29,1632.09,credit_card,success
1753,2018,2025-07-15,161.96,credit_card,success
1754,2019,2025-09-10,85.92,paypal,success
1755,2020,2025-11-11,316.89,credit_card,success
1756,2021,2025-09-25,521.19,credit_card,success
1757,2022,2025-11-10,5403.42,credit_card,success
1758,2023,2025-01-07,213.32,credit_card,success
1759,2025,2025-03-31,3244.46,paypal,success
1760,2026,2025-02-15,1862.33,paypal,success
1761,2027,2025-02-16,3661.26,credit_card,success
1762,2028,2025-02-16,581.98,credit_card,success
1763,2029,2025-07-22,2172.8,paypal,success
1764,2030,2025-07-08,3202.71,credit_card,success
1765,2031,2025-09-27,2044.64,credit_card,success
1766,2033,2025-05-01,1422.02,credit_card,success
1767,2034,2025-02-05,1270.42,credit_card,success
1768,2035,2025-08-23,1777.08,credit_card,success
1769,2036,2025-06-29,983.35,paypal,success
1770,2037,2025-02-07,134.9,credit_card,success
1771,2038,2025-11-04,2816.99,credit_card,success
1772,2039,2025-03-23,704.2,credit_card,success
1773,2041,2025-03-10,3264.47,credit_card,success
1774,2042,2025-04-25,774.44,credit_card,success
1775,2043,2025-10-18,1264.26,credit_card,success
1776,2045,2025-04-26,376.11,paypal,success
1777,2046,2025-06-30,2037.54,credit_card,success
1778,2048,2025-12-16,384.27,credit_card,success
