user_id,signup_date,acquisition_channel,country
1758,2025-01-22,organic,US
1759,2025-03-19,organic,AU
1760,2025-11-12,content,US
1761,2025-09-30,organic,US
1762,2025-02-26,organic,BR
1763,2025-09-18,organic,BR
1764,2025-07-29,organic,IN
1765,2025-09-22,referral,US
1766,2025-03-12,paid_search,US
1767,2024-11-22,organic,US
1768,2026-01-26,organic,IN
1769,2024-11-23,organic,IN
1770,2025-02-08,organic,AU
1771,2025-11-24,referral,DE
1772,2025-10-31,organic,US
1773,2025-06-28,paid_search,US
1774,2025-10-03,organic,CA
1775,2026-01-06,organic,US
1776,2025-10-22,paid_search,BR
1777,2024-10-04,organic,AU
1778,2025-02-10,organic,UK
1779,2025-07-19,content,US
1780,2025-11-20,paid_search,AU
1781,2025-07-11,paid_social,UK
1782,2025-12-03,paid_social,US
1783,2025-07-24,paid_search,UK
1784,2026-01-04,organic,US
1785,2025-08-05,paid_social,UK
1786,2026-01-23,organic,DE
1787,2024-09-12,organic,US
1788,2025-04-22,content,US
1789,2025-07-27,paid_social,AU
1790,2025-05-17,paid_search,UK
1791,2025-07-31,paid_search,DE
1792,2025-01-07,content,DE
1793,2026-01-24,paid_search,US
1794,2025-12-24,organic,US
1795,2025-12-28,referral,BR
1796,2024-11-18,paid_search,DE
1797,2025-01-03,paid_social,UK
1798,2024-11-21,paid_social,US
1799,2025-07-18,referral,US
1800,2025-08-30,referral,US
1801,2024-12-03,paid_search,CA
1802,2025-10-28,paid_social,BR
1803,2025-09-24,paid_social,DE
1804,2025-10-28,paid_social,BR
1805,2025-08-27,organic,US
1806,2025-08-13,paid_search,US
1807,2025-08-12,paid_social,US
1808,2025-08-21,referral,UK
1809,2025-08-23,organic,DE
1810,2024-09-10,paid_social,US
1811,2025-11-08,organic,CA
1812,2025-11-24,paid_social,US
1813,2025-11-22,referral,DE
1814,2025-01-25,paid_social,US
1815,2026-01-12,paid_search,BR
1816,2025-10-15,paid_social,US
1817,2026-01-20,paid_social,CA
1818,2024-12-05,organic,US
1819,2025-09-02,referral,BR
1820,2024-11-12,organic,US
1821,2025-10-28,referral,UK
1822,2024-12-18,paid_social,DE
1823,2026-01-22,organic,DE
1824,2025-04-04,paid_search,CA
1825,2025-12-02,organic,UK
1826,2025-08-29,referral,CA
1827,2025-05-08,paid_search,BR
1828,2026-01-11,paid_search,US
1829,2026-01-09,content,AU
1830,2025-05-28,organic,US
1831,2025-09-19,paid_social,US
1832,2025-06-16,paid_social,IN
1833,2025-03-30,paid_search,IN
1834,2025-10-21,paid_search,US
1835,2025-07-24,paid_social,IN
1836,2025-12-07,referral,US
1837,2025-07-01,content,US
1838,2025-03-30,organic,UK
1839,2025-07-02,paid_search,CA
1840,2024-10-20,paid_social,US
1841,2025-11-03,organic,US
1842,2025-03-21,paid_social,BR
1843,2025-10-19,content,BR
1844,2025-06-29,referral,US
1845,2024-12-06,organic,US
1846,2026-01-17,referral,BR
1847,2025-07-13,referral,AU
1848,2025-10-19,paid_search,AU
1849,2026-01-02,referral,US
1850,2026-01-29,referral,CA
1851,2025-03-26,paid_social,DE
1852,2025-06-28,organic,US
1853,2025-01-06,paid_social,US
1854,2025-10-18,paid_social,DE
1855,2024-08-15,paid_search,US
1856,2024-11-12,organic,US
1857,2025-08-08,content,AU
1858,2025-05-20,organic,UK
1859,2025-10-10,content,UK
1860,2026-01-04,referral,IN
1861,2025-10-10,organic,CA
1862,2025-12-15,organic,IN
1863,2025-03-07,organic,US
1864,2025-02-21,paid_social,US
1865,2024-08-25,organic,CA
1866,2025-08-06,organic,US
1867,2025-10-29,paid_social,AU
1868,2025-07-07,referral,DE
1869,2025-07-11,referral,UK
1870,2025-10-24,content,IN
1871,2025-08-04,organic,US
1872,2025-08-16,referral,US
1873,2025-04-19,content,IN
1874,2025-03-30,referral,UK
1875,2025-11-15,referral,DE
1876,2024-08-17,content,IN
1877,2025-10-03,paid_social,US
1878,2025-10-15,organic,US
1879,2025-03-26,organic,US
1880,2025-03-09,paid_social,AU
1881,2025-11-07,organic,UK
1882,2025-02-19,organic,US
1883,2025-01-04,organic,US
1884,2024-12-30,organic,IN
1885,2025-09-13,content,AU
1886,2025-06-07,paid_search,UK
1887,2024-11-13,referral,IN
1888,2024-11-12,organic,IN
1889,2024-10-09,organic,CA
1890,2024-12-01,paid_search,AU
1891,2025-11-24,referral,DE
1892,2025-05-26,organic,US
1893,2025-07-05,organic,US
1894,2025-03-02,organic,US
1895,2025-06-26,paid_social,UK
1896,2026-01-30,referral,BR
1897,2025-04-25,organic,IN
1898,2025-08-14,content,UK
1899,2025-12-23,organic,BR
1900,2025-10-21,organic,AU
1901,2024-12-18,paid_social,US
1902,2025-10-26,paid_search,CA
1903,2024-10-10,paid_social,UK
1904,2025-06-03,organic,US
1905,2025-11-21,paid_search,AU
1906,2025-10-06,content,US
1907,2025-02-20,organic,US
1908,2025-09-03,referral,CA
1909,2025-12-05,organic,UK
1910,2025-01-06,organic,CA
1911,2025-07-04,paid_social,DE
1912,2026-01-07,content,IN
1913,2025-05-08,referral,US
1914,2025-08-13,content,UK
1915,2025-11-27,referral,US
1916,2026-01-08,paid_search,DE
1917,2025-09-03,referral,US
1918,2024-10-29,organic,US
1919,2024-09-29,paid_social,IN
1920,2025-08-11,paid_social,IN
1921,2024-11-13,referral,IN
1922,2026-01-22,organic,US
1923,2025-12-10,paid_search,DE
1924,2025-08-02,paid_social,AU
1925,2025-11-01,organic,IN
1926,2025-11-04,organic,US
1927,2025-02-06,paid_search,DE
1928,2025-06-06,paid_search,US
1929,2025-07-10,paid_social,US
1930,2025-01-02,referral,BR
1931,2025-11-04,paid_social,US
1932,2025-07-15,paid_search,DE
1933,2026-01-20,paid_search,IN
1934,2025-05-07,organic,UK
1935,2025-10-06,paid_social,UK
1936,2025-04-28,referral,IN
1937,2025-01-30,content,BR
1938,2025-09-01,referral,CA
1939,2025-02-02,referral,UK
1940,2025-01-28,paid_search,US
1941,2025-12-11,paid_search,DE
1942,2025-12-14,paid_search,US
1943,2025-03-18,organic,US
1944,2025-06-29,organic,DE
1945,2025-07-28,paid_search,US
1946,2025-02-16,paid_social,DE
1947,2025-10-26,organic,US
1948,2025-04-15,paid_search,AU
1949,2025-10-29,organic,BR
1950,2025-11-20,referral,AU
1951,2025-09-10,paid_search,US
1952,2025-07-09,paid_social,CA
1953,2025-03-25,content,AU
1954,2025-03-07,content,IN
1955,2025-07-24,organic,US
1956,2025-06-29,organic,AU
1957,2025-08-06,paid_social,US
1958,2025-04-18,organic,US
1959,2025-11-01,paid_social,CA
1960,2024-11-07,paid_search,CA
1961,2026-01-24,organic,US
1962,2024-12-18,organic,DE
1963,2025-03-01,paid_social,UK
1964,2024-10-28,referral,AU
1965,2025-07-01,organic,AU
1966,2025-04-18,paid_search,IN
1967,2025-10-17,organic,AU
1968,2025-09-24,paid_search,IN
1969,2025-03-01,organic,CA
1970,2025-10-29,organic,DE
1971,2025-08-29,content,IN
1972,2025-09-22,paid_social,BR
1973,2025-01-15,content,US
1974,2025-09-22,paid_social,UK
1975,2025-11-28,referral,UK
1976,2025-05-15,organic,US
1977,2025-01-14,organic,IN
1978,2025-02-24,organic,UK
1979,2025-11-05,content,AU
1980,2025-09-03,organic,US
1981,2024-10-16,paid_search,CA
1982,2025-08-09,referral,UK
1983,2024-09-28,paid_search,US
1984,2025-05-28,paid_search,DE
1985,2025-04-28,content,UK
1986,2025-02-16,referral,BR
1987,2025-12-06,referral,UK
1988,2026-01-14,paid_social,UK
1989,2024-12-19,organic,AU
1990,2025-10-04,content,CA
1991,2025-03-26,organic,DE
1992,2025-02-25,organic,US
1993,2025-01-13,paid_social,UK
1994,2025-07-25,paid_social,CA
1995,2024-10-31,referral,US
1996,2025-01-07,content,US
1997,2024-12-16,paid_social,US
1998,2025-01-24,paid_search,DE
1999,2025-02-24,organic,US
2000,2025-10-27,content,US
2001,2025-05-22,organic,US
2002,2026-01-23,paid_social,CA
2003,2024-12-04,organic,BR
2004,2025-07-15,organic,US
2005,2025-07-14,paid_search,UK
2006,2024-12-05,paid_social,US
2007,2024-11-22,organic,DE
2008,2025-12-25,paid_search,US
2009,2024-11-07,paid_search,US
2010,2024-12-14,paid_social,IN
2011,2024-10-01,paid_social,DE
2012,2025-09-25,organic,US
2013,2025-08-15,referral,IN
2014,2025-11-16,paid_social,US
2015,2025-07-25,paid_search,BR
2016,2024-12-09,paid_social,US
2017,2025-06-20,referral,UK
2018,2024-11-30,paid_search,UK
2019,2025-07-26,organic,US
2020,2024-08-21,organic,US
2021,2025-09-09,organic,US
2022,2026-01-19,paid_social,UK
2023,2025-07-12,paid_social,CA
2024,2025-06-13,referral,UK
2025,2025-10-23,content,BR
2026,2025-06-09,organic,US
2027,2025-08-20,paid_search,IN
2028,2025-04-22,content,UK
2029,2025-06-03,paid_social,IN
2030,2025-05-07,referral,AU
2031,2024-12-30,paid_social,US
2032,2025-04-11,referral,US
2033,2025-09-21,paid_search,US
2034,2025-09-01,content,BR
2035,2024-12-29,organic,US
2036,2024-07-18,paid_search,UK
2037,2024-11-19,paid_social,UK
2038,2025-05-24,paid_social,AU
2039,2025-07-08,referral,US
2040,2025-08-15,organic,UK
2041,2025-05-26,paid_social,DE
2042,2025-07-18,paid_social,CA
2043,2024-11-24,organic,UK
2044,2025-05-03,paid_social,IN
2045,2025-09-10,organic,IN
2046,2024-11-25,organic,CA
2047,2026-01-16,paid_search,IN
2048,2025-02-19,organic,US
2049,2025-12-16,paid_search,US
2050,2025-11-26,paid_social,BR
2051,2025-10-08,organic,UK
2052,2025-06-21,organic,US
2053,2025-08-16,referral,UK
2054,2026-01-27,paid_search,US
2055,2025-05-25,paid_search,CA
2056,2025-10-26,paid_social,BR
2057,2024-12-16,paid_social,UK
2058,2025-01-02,organic,US
2059,2025-12-13,content,CA
2060,2025-10-14,content,US
2061,2025-01-30,content,DE
2062,2024-10-06,organic,DE
2063,2025-10-13,organic,US
2064,2026-01-31,paid_search,IN
2065,2024-10-03,referral,US
2066,2025-02-14,organic,DE
2067,2025-12-06,paid_search,UK
2068,2025-09-07,referral,UK
2069,2025-09-04,paid_social,DE
2070,2025-01-21,referral,US
2071,2025-11-08,paid_social,DE
2072,2025-04-24,paid_search,CA
2073,2025-09-07,organic,DE
2074,2025-09-05,paid_social,US
2075,2025-11-04,paid_social,DE
2076,2025-12-02,paid_search,BR
2077,2025-07-24,paid_social,UK
2078,2026-01-12,content,BR
2079,2025-04-17,paid_search,AU
2080,2024-09-27,paid_social,UK
2081,2025-04-21,paid_search,DE
2082,2025-12-26,organic,US
2083,2025-05-02,organic,US
2084,2025-11-16,organic,BR
2085,2025-10-03,organic,DE
2086,2025-12-10,paid_search,US
2087,2025-07-26,content,US
2088,2025-05-16,organic,IN
2089,2025-12-13,paid_search,UK
2090,2026-01-02,organic,UK
2091,2024-09-28,referral,US
2092,2026-01-11,organic,US
2093,2024-09-05,organic,DE
2094,2024-12-21,organic,CA
2095,2025-10-09,content,UK
2096,2024-11-28,organic,US
2097,2025-03-31,referral,DE
2098,2024-10-28,paid_social,AU
2099,2025-09-30,organic,US
2100,2025-10-11,paid_social,IN
2101,2025-08-19,paid_search,UK
2102,2025-06-06,paid_search,DE
2103,2025-04-28,content,DE
2104,2024-07-12,organic,AU
2105,2025-10-04,organic,UK
2106,2025-10-30,referral,CA
2107,2025-11-14,paid_search,US
2108,2024-08-24,referral,US
2109,2025-08-20,organic,IN
2110,2025-01-11,paid_search,UK
2111,2025-09-12,organic,IN
2112,2025-05-10,content,UK
2113,2025-02-04,organic,IN
2114,2025-12-19,paid_social,US
2115,2024-12-26,organic,UK
2116,2025-11-12,referral,UK
2117,2025-10-10,referral,DE
2118,2025-08-27,paid_search,AU
2119,2025-06-18,paid_social,DE
2120,2025-01-29,paid_search,US
2121,2024-10-20,organic,IN
2122,2025-07-17,paid_search,UK
2123,2025-09-15,paid_social,CA
2124,2025-09-19,paid_search,IN
2125,2025-06-07,paid_search,US
2126,2026-01-01,paid_social,US
2127,2025-04-08,organic,US
2128,2025-08-31,paid_social,US
2129,2024-10-19,paid_social,US
2130,2025-06-18,organic,BR
2131,2025-10-19,organic,AU
2132,2024-12-03,organic,US
2133,2025-03-24,paid_social,IN
2134,2025-03-24,paid_social,UK
2135,2025-11-22,organic,CA
2136,2025-09-12,paid_search,US
2137,2025-12-10,organic,US
2138,2025-02-09,content,CA
2139,2025-10-22,paid_social,US
2140,2026-01-26,paid_search,US
2141,2025-07-23,organic,US
2142,2025-09-12,organic,IN
2143,2025-12-31,content,US
2144,2025-05-06,paid_social,US
2145,2025-11-18,paid_search,DE
2146,2025-05-15,paid_social,BR
2147,2024-10-01,referral,US
2148,2025-04-23,paid_social,US
2149,2025-09-13,paid_social,DE
2150,2025-05-13,paid_social,US
2151,2025-02-20,referral,IN
2152,2025-09-25,paid_search,CA
2153,2025-09-11,organic,US
2154,2024-11-16,paid_social,CA
2155,2025-12-02,paid_search,UK
2156,2026-01-02,organic,BR
2157,2025-03-31,organic,DE
2158,2024-11-16,organic,US
2159,2024-08-08,paid_social,IN
2160,2025-05-16,organic,US
2161,2025-01-21,referral,US
2162,2025-10-13,content,DE
2163,2025-07-26,paid_social,US
2164,2026-01-06,organic,UK
2165,2025-12-25,organic,BR
2166,2025-10-30,referral,US
2167,2024-12-04,referral,US
2168,2025-03-16,organic,DE
2169,2025-05-16,referral,DE
2170,2025-02-24,paid_search,AU
2171,2025-05-15,organic,UK
2172,2025-07-17,content,CA
2173,2025-08-06,paid_social,UK
2174,2025-07-21,paid_search,BR
2175,2024-11-07,organic,DE
2176,2024-09-22,referral,BR
2177,2025-05-26,paid_search,UK
2178,2024-10-06,referral,US
2179,2025-08-10,organic,UK
2180,2024-10-05,paid_search,BR
2181,2025-09-07,content,AU
2182,2024-12-06,organic,DE
2183,2024-12-27,referral,AU
2184,2025-12-19,organic,IN
2185,2025-12-11,referral,UK
2186,2025-07-09,organic,US
2187,2024-10-18,paid_search,US
2188,2025-05-14,referral,IN
2189,2025-12-28,paid_social,BR
2190,2025-05-20,paid_social,IN
2191,2024-09-30,organic,DE
2192,2025-01-31,paid_social,DE
2193,2025-10-22,paid_search,UK
2194,2024-12-30,referral,IN
2195,2025-12-08,paid_search,US
2196,2025-09-18,paid_search,CA
2197,2025-01-05,paid_search,AU
2198,2025-12-11,content,UK
2199,2025-02-28,paid_search,CA
2200,2025-07-31,content,US
2201,2025-05-01,paid_search,CA
2202,2025-09-18,referral,US
2203,2025-10-18,referral,UK
2204,2024-11-30,paid_search,CA
2205,2025-04-15,organic,US
2206,2025-12-22,organic,IN
2207,2025-05-03,paid_social,US
2208,2025-10-09,paid_search,BR
2209,2025-04-04,referral,US
2210,2025-11-15,paid_search,AU
2211,2025-11-24,paid_search,UK
2212,2025-10-21,paid_social,DE
2213,2025-09-04,organic,DE
2214,2025-08-24,paid_social,US
2215,2025-10-06,organic,AU
2216,2025-03-04,paid_social,UK
2217,2025-05-15,paid_search,AU
2218,2025-06-02,paid_search,US
2219,2025-11-22,organic,IN
2220,2025-05-18,paid_search,US
2221,2026-01-21,organic,DE
2222,2025-06-02,paid_search,IN
2223,2024-12-28,organic,AU
2224,2024-10-29,referral,AU
2225,2025-08-15,organic,DE
2226,2025-12-08,organic,IN
2227,2025-12-16,referral,DE
2228,2024-07-19,paid_search,UK
2229,2025-12-21,paid_search,IN
2230,2025-01-28,paid_social,DE
2231,2025-10-23,content,IN
2232,2025-11-30,paid_social,IN
2233,2025-03-13,paid_search,US
2234,2025-06-29,organic,DE
2235,2025-11-26,referral,US
2236,2024-07-13,paid_search,US
2237,2025-07-26,organic,US
2238,2025-10-28,paid_social,DE
2239,2024-12-22,paid_search,US
2240,2024-11-21,content,CA
2241,2025-12-25,content,BR
2242,2025-11-01,organic,CA
2243,2026-01-05,referral,IN
2244,2024-11-14,content,IN
2245,2025-05-10,referral,US
2246,2024-08-23,organic,DE
2247,2026-01-15,organic,BR
2248,2025-03-28,content,IN
2249,2025-11-01,organic,US
2250,2025-06-17,paid_search,UK
2251,2025-03-27,organic,IN
2252,2025-12-23,organic,US
2253,2025-09-21,content,US
2254,2025-12-04,organic,CA
2255,2025-07-29,organic,UK
2256,2024-10-13,paid_search,US
2257,2025-11-29,content,AU
2258,2025-07-31,paid_social,IN
2259,2025-02-01,referral,DE
2260,2025-06-18,organic,AU
2261,2025-11-19,organic,BR
2262,2025-09-29,paid_social,US
2263,2025-02-11,referral,US
2264,2026-01-18,paid_search,UK
2265,2025-12-11,organic,US
2266,2025-09-05,referral,CA
2267,2025-08-07,paid_search,US
2268,2024-12-07,paid_social,US
2269,2025-10-10,referral,DE
2270,2024-10-04,paid_social,IN
2271,2025-02-19,paid_search,US
2272,2025-09-20,paid_search,AU
2273,2024-12-23,paid_search,US
2274,2026-01-03,referral,UK
2275,2025-09-17,organic,US
2276,2025-09-27,content,IN
2277,2025-06-27,paid_social,IN
2278,2026-01-25,paid_search,CA
2279,2025-06-07,organic,US
2280,2025-03-20,organic,UK
2281,2025-07-26,paid_search,DE
2282,2026-01-29,paid_social,IN
2283,2025-08-02,content,IN
2284,2025-02-10,organic,UK
2285,2026-01-09,organic,CA
2286,2025-05-10,organic,DE
2287,2025-01-25,content,UK
2288,2025-08-29,paid_search,IN
2289,2025-10-31,organic,UK
2290,2024-11-03,paid_search,US
2291,2025-01-29,organic,UK
2292,2024-08-15,paid_social,US
2293,2024-11-29,paid_search,IN
2294,2024-10-07,content,US
2295,2025-07-17,referral,UK
2296,2024-07-08,organic,US
2297,2025-04-22,paid_social,US
2298,2025-07-28,organic,US
2299,2025-07-23,paid_search,IN
2300,2025-09-15,organic,US
2301,2025-10-29,content,US
2302,2025-11-20,organic,IN
2303,2024-10-24,paid_social,US
2304,2025-10-24,paid_search,US
2305,2026-01-01,referral,US
2306,2024-07-29,organic,US
2307,2025-04-24,paid_social,DE
2308,2025-11-04,paid_search,UK
2309,2025-08-02,paid_search,DE
2310,2025-03-08,paid_search,IN
2311,2025-09-24,paid_search,IN
2312,2025-10-11,organic,IN
2313,2025-05-11,organic,CA
2314,2025-12-10,paid_social,BR
2315,2025-04-22,paid_search,US
2316,2025-08-11,paid_search,US
2317,2025-09-10,paid_social,CA
2318,2025-01-29,paid_search,US
2319,2025-11-22,content,US
2320,2025-05-19,paid_social,DE
2321,2026-01-10,paid_search,CA
2322,2025-09-14,organic,US
2323,2025-08-13,paid_social,BR
2324,2026-01-27,referral,AU
2325,2025-08-15,referral,US
2326,2024-10-24,organic,DE
2327,2025-12-27,organic,DE
2328,2024-11-26,paid_social,US
2329,2025-06-10,paid_search,UK
2330,2025-12-17,organic,UK
2331,2025-01-19,content,BR
2332,2025-04-23,paid_search,IN
2333,2025-10-29,paid_social,US
2334,2025-10-25,organic,BR
2335,2024-09-20,paid_search,UK
2336,2025-10-22,paid_social,US
2337,2025-04-26,paid_social,US
2338,2025-08-22,organic,CA
2339,2025-05-04,paid_social,US
2340,2025-09-11,organic,IN
2341,2025-02-13,content,CA
2342,2025-11-08,organic,AU
2343,2025-10-09,paid_search,DE
2344,2025-01-03,paid_social,BR
2345,2024-07-10,content,US
2346,2025-07-10,organic,UK
2347,2025-09-20,organic,DE
2348,2025-09-25,paid_social,CA
2349,2025-05-20,paid_search,US
2350,2025-01-12,paid_social,CA
2351,2024-09-13,paid_search,US
2352,2025-03-18,paid_search,CA
2353,2025-09-26,referral,US
2354,2025-11-07,paid_social,CA
2355,2024-09-30,organic,US
2356,2025-06-20,referral,IN
2357,2026-01-12,organic,AU
2358,2025-08-18,content,IN
2359,2024-08-11,paid_social,UK
2360,2025-09-09,paid_search,IN
2361,2025-03-02,paid_social,AU
2362,2025-12-10,paid_social,US
2363,2025-05-31,referral,BR
2364,2025-10-14,organic,BR
2365,2025-08-20,organic,AU
2366,2025-12-28,referral,IN
2367,2025-08-03,paid_search,US
2368,2025-02-14,organic,US
2369,2026-01-11,paid_social,CA
2370,2026-01-07,organic,IN
2371,2025-07-23,paid_social,BR
2372,2024-11-08,paid_social,US
2373,2024-08-30,content,UK
2374,2025-04-13,referral,UK
2375,2025-10-30,organic,DE
2376,2024-11-08,content,US
2377,2025-07-19,organic,UK
2378,2025-02-08,organic,US
2379,2024-10-04,organic,CA
2380,2026-01-22,paid_social,IN
2381,2026-01-13,paid_search,US
2382,2025-11-07,content,UK
2383,2025-06-28,organic,US
2384,2025-12-15,content,DE
2385,2025-03-27,paid_search,US
2386,2025-03-14,organic,US
2387,2025-10-28,organic,UK
2388,2026-01-31,paid_social,UK
2389,2025-02-07,referral,BR
2390,2025-11-15,referral,BR
2391,2025-07-22,organic,US
2392,2025-05-02,organic,UK
2393,2025-10-27,organic,CA
2394,2025-07-23,paid_search,US
2395,2024-11-19,organic,US
2396,2025-07-25,organic,DE
2397,2026-01-04,referral,US
2398,2024-12-21,organic,US
2399,2024-12-12,paid_search,US
2400,2026-01-20,paid_social,IN
2401,2024-12-06,paid_search,AU
2402,2025-05-21,organic,UK
2403,2024-11-21,referral,IN
2404,2026-01-12,referral,UK
2405,2024-12-05,paid_search,DE
2406,2025-02-09,paid_social,US
2407,2024-11-03,organic,US
2408,2025-08-16,content,DE
2409,2025-01-24,paid_search,IN
2410,2025-06-04,paid_social,US
2411,2024-12-24,paid_search,US
2412,2024-09-18,paid_search,US
2413,2025-12-25,paid_search,DE
2414,2025-07-21,paid_social,UK
2415,2025-01-06,paid_search,US
2416,2025-02-21,organic,US
2417,2025-01-16,paid_search,IN
2418,2025-06-29,organic,US
2419,2025-12-08,organic,US
2420,2025-10-26,paid_search,UK
2421,2025-01-21,organic,DE
2422,2025-12-05,referral,US
2423,2025-10-12,paid_social,BR
2424,2025-11-19,referral,IN
2425,2025-07-09,referral,DE
2426,2025-12-26,paid_search,DE
2427,2025-11-12,referral,IN
2428,2025-04-01,paid_social,US
2429,2025-09-27,content,AU
2430,2024-07-17,paid_search,US
2431,2025-10-03,paid_search,IN
2432,2025-07-08,paid_search,UK
2433,2024-12-09,organic,IN
2434,2025-07-28,paid_search,US
2435,2025-07-25,referral,US
2436,2025-10-04,organic,DE
2437,2025-12-22,paid_social,CA
2438,2025-11-27,paid_search,US
2439,2025-05-08,paid_search,UK
2440,2025-06-15,organic,UK
2441,2025-04-02,paid_search,DE
2442,2025-11-09,organic,US
2443,2026-01-28,paid_social,DE
2444,2025-07-27,content,IN
2445,2025-01-26,paid_search,DE
2446,2025-07-30,organic,DE
2447,2025-06-12,referral,US
2448,2024-12-28,paid_social,DE
2449,2025-02-08,organic,IN
2450,2025-07-27,organic,AU
2451,2025-03-30,referral,UK
2452,2025-06-04,content,IN
2453,2025-03-22,paid_social,AU
2454,2025-09-05,organic,IN
2455,2025-05-01,organic,IN
2456,2025-11-05,content,US
2457,2024-12-01,organic,US
2458,2025-09-15,referral,US
2459,2026-01-08,organic,IN
2460,2025-01-09,organic,CA
2461,2025-09-16,referral,UK
2462,2024-11-28,paid_social,AU
2463,2025-07-10,referral,CA
2464,2025-06-12,paid_social,US
2465,2025-08-21,paid_social,UK
2466,2025-12-24,paid_search,US
2467,2025-07-01,organic,UK
2468,2025-12-30,organic,IN
2469,2025-04-13,referral,US
2470,2025-11-04,paid_social,BR
2471,2026-01-25,content,US
2472,2025-12-29,organic,IN
2473,2025-06-26,organic,IN
2474,2025-08-06,paid_search,UK
2475,2025-09-09,content,AU
2476,2025-09-17,organic,BR
2477,2025-12-01,paid_search,US
2478,2025-05-11,organic,US
2479,2025-09-15,paid_search,US
2480,2025-07-20,referral,US
2481,2025-03-03,content,DE
2482,2025-03-05,organic,UK
2483,2025-12-07,referral,US
2484,2025-09-24,paid_social,UK
2485,2025-05-28,paid_social,IN
2486,2026-01-13,paid_social,DE
2487,2025-06-10,referral,IN
2488,2025-08-22,paid_search,AU
2489,2025-03-29,paid_search,US
2490,2025-02-24,paid_search,US
2491,2025-05-12,organic,US
2492,2025-09-09,paid_search,CA
2493,2024-11-08,organic,CA
2494,2025-12-04,paid_search,AU
2495,2025-11-08,organic,IN
2496,2025-06-03,organic,UK
2497,2025-01-26,referral,UK
2498,2025-07-17,organic,IN
2499,2026-01-25,paid_search,BR
2500,2025-04-20,organic,UK
2501,2025-01-22,organic,CA
2502,2026-01-11,organic,IN
2503,2025-12-29,paid_social,AU
2504,2025-09-21,paid_search,IN
2505,2026-01-18,referral,IN
2506,2025-08-10,paid_search,IN
2507,2025-11-26,paid_social,US
2508,2025-05-07,referral,UK
2509,2025-12-28,referral,IN
2510,2025-11-30,referral,IN
2511,2025-06-10,referral,US
2512,2025-09-15,paid_search,IN
2513,2025-09-11,paid_social,US
2514,2025-12-19,paid_search,US
2515,2025-12-12,organic,US
2516,2025-04-02,organic,DE
2517,2025-08-12,organic,IN
2518,2025-07-02,paid_search,US
2519,2025-03-14,paid_social,IN
2520,2025-10-21,paid_social,US
2521,2025-12-26,paid_search,IN
2522,2026-01-01,content,US
2523,2025-03-31,referral,BR
2524,2024-10-25,paid_social,US
2525,2024-10-21,organic,IN
2526,2025-02-27,paid_search,US
2527,2025-09-05,organic,DE
2528,2025-04-23,organic,UK
2529,2025-02-19,organic,IN
2530,2025-12-10,organic,IN
2531,2025-11-20,content,AU
2532,2025-10-07,organic,DE
2533,2025-11-20,paid_social,IN
2534,2025-08-22,paid_search,US
2535,2024-11-08,paid_search,UK
2536,2025-12-31,referral,CA
2537,2024-10-04,referral,CA
2538,2025-12-08,organic,US
2539,2024-07-31,referral,US
2540,2025-09-10,paid_social,IN
2541,2025-12-02,referral,US
2542,2025-04-22,paid_search,DE
2543,2024-08-04,content,BR
2544,2025-11-11,paid_search,DE
2545,2025-10-02,organic,US
2546,2024-12-16,organic,AU
2547,2025-06-23,paid_social,DE
2548,2025-07-09,organic,IN
2549,2025-07-30,paid_search,DE
2550,2025-04-23,paid_search,IN
2551,2025-10-06,referral,US
2552,2026-01-03,paid_social,UK
2553,2025-04-28,referral,AU
2554,2025-01-17,organic,US
2555,2025-06-18,paid_search,CA
2556,2025-09-17,content,US
2557,2025-06-07,organic,US
2558,2025-07-03,paid_social,BR
2559,2024-10-24,referral,AU
2560,2025-10-08,referral,US
2561,2025-11-28,content,US
2562,2025-07-24,organic,DE
2563,2024-12-13,organic,DE
2564,2025-08-10,paid_search,BR
2565,2025-04-23,content,UK
2566,2025-03-06,paid_search,DE
2567,2025-11-20,organic,US
2568,2025-11-17,paid_social,US
2569,2025-06-14,content,UK
2570,2025-06-06,referral,US
2571,2025-03-07,organic,US
2572,2025-12-03,paid_search,US
2573,2025-12-21,content,US
2574,2025-08-22,paid_social,CA
2575,2024-12-05,organic,IN
2576,2025-06-22,organic,BR
2577,2025-04-15,organic,IN
2578,2025-09-23,paid_social,DE
2579,2025-02-25,referral,US
2580,2025-07-31,paid_social,IN
2581,2026-01-20,paid_social,UK
2582,2024-10-17,content,CA
2583,2025-04-06,referral,US
2584,2025-09-22,paid_social,CA
2585,2025-12-13,paid_social,US
2586,2025-05-23,referral,DE
2587,2025-05-03,organic,US
2588,2025-05-23,paid_social,CA
2589,2025-07-26,paid_search,UK
2590,2025-10-23,paid_social,US
2591,2024-09-27,organic,UK
2592,2024-11-10,paid_search,CA
2593,2025-03-13,referral,IN
2594,2025-05-25,referral,US
2595,2025-05-04,content,IN
2596,2024-07-24,organic,UK
2597,2025-05-14,organic,IN
2598,2025-03-13,paid_search,US
2599,2024-10-24,paid_social,US
2600,2025-02-08,organic,CA
2601,2025-10-07,organic,BR
2602,2025-06-07,paid_search,IN
2603,2025-11-05,organic,IN
2604,2025-06-29,paid_social,CA
2605,2026-01-31,referral,DE
2606,2024-10-04,organic,US
2607,2024-12-12,paid_search,US
2608,2025-11-23,paid_search,DE
2609,2025-06-16,paid_search,US
