experiment_id,user_id,variant,assigned_at,converted
checkout_redesign,674,control,2026-01-25,0
checkout_redesign,2105,treatment,2024-08-29,1
checkout_redesign,898,control,2025-03-06,0
checkout_redesign,2066,treatment,2025-02-10,0
checkout_redesign,2054,control,2025-05-06,0
checkout_redesign,1150,treatment,2024-12-14,0
checkout_redesign,428,control,2024-11-09,1
checkout_redesign,1148,treatment,2025-08-16,0
checkout_redesign,120,control,2025-02-13,0
checkout_redesign,657,treatment,2025-10-02,0
checkout_redesign,2656,control,2024-08-19,0
checkout_redesign,962,treatment,2025-02-11,0
checkout_redesign,820,control,2025-10-09,1
checkout_redesign,2858,treatment,2025-06-05,0
checkout_redesign,1789,control,2025-08-15,0
checkout_redesign,531,treatment,2025-11-05,0
checkout_redesign,1352,control,2025-01-12,0
checkout_redesign,481,treatment,2026-01-10,0
checkout_redesign,564,control,2025-03-30,0
checkout_redesign,1415,treatment,2025-05-04,0
checkout_redesign,467,control,2025-07-12,0
checkout_redesign,2683,treatment,2025-09-30,0
checkout_redesign,2289,control,2024-12-28,0
checkout_redesign,2305,treatment,2026-01-03,0
checkout_redesign,2632,control,2024-11-13,0
checkout_redesign,2586,treatment,2025-04-29,0
checkout_redesign,1299,control,2025-01-29,0
checkout_redesign,2107,treatment,2025-03-04,0
checkout_redesign,1912,control,2024-08-08,0
checkout_redesign,956,treatment,2025-08-14,0
checkout_redesign,293,control,2025-07-12,0
checkout_redesign,2183,treatment,2024-10-29,0
checkout_redesign,1215,control,2025-11-22,0
checkout_redesign,1250,treatment,2025-02-07,0
checkout_redesign,527,control,2024-12-05,0
checkout_redesign,2363,treatment,2025-09-05,1
checkout_redesign,2670,control,2025-04-05,0
checkout_redesign,1944,treatment,2025-07-28,0
checkout_redesign,1632,control,2024-08-11,0
checkout_redesign,2816,treatment,2024-07-30,0
checkout_redesign,658,control,2024-12-27,0
checkout_redesign,320,treatment,2025-02-21,0
checkout_redesign,2147,control,2026-01-26,0
checkout_redesign,2524,treatment,2025-04-04,1
checkout_redesign,1296,control,2024-10-08,0
checkout_redesign,1042,treatment,2025-08-28,0
checkout_redesign,1970,control,2025-01-21,0
checkout_redesign,234,treatment,2025-05-15,0
checkout_redesign,2025,control,2024-10-01,0
checkout_redesign,2583,treatment,2025-08-03,0
checkout_redesign,1916,control,2024-08-27,0
checkout_redesign,1024,treatment,2025-07-13,0
checkout_redesign,235,control,2025-02-13,0
checkout_redesign,2206,treatment,2025-03-31,0
checkout_redesign,1740,control,2025-08-04,0
checkout_redesign,1893,treatment,2025-02-26,0
checkout_redesign,1073,control,2024-12-28,0
checkout_redesign,332,treatment,2025-07-17,0
checkout_redesign,497,control,2024-08-11,0
checkout_redesign,614,treatment,2025-04-18,0
checkout_redesign,1146,control,2024-09-06,0
checkout_redesign,439,treatment,2025-07-26,0
checkout_redesign,1463,control,2025-10-13,0
checkout_redesign,2771,treatment,2025-06-14,0
checkout_redesign,964,control,2025-08-26,0
checkout_redesign,395,treatment,2025-01-23,0
checkout_redesign,2306,control,2025-05-19,0
checkout_redesign,831,treatment,2025-04-22,0
checkout_redesign,1739,control,2025-02-13,0
checkout_redesign,1350,treatment,2025-11-04,0
checkout_redesign,2753,control,2024-09-08,0
checkout_redesign,1424,treatment,2025-06-03,0
checkout_redesign,811,control,2025-12-03,1
checkout_redesign,2688,treatment,2025-03-03,0
checkout_redesign,1105,control,2024-07-21,0
checkout_redesign,2581,treatment,2024-12-07,0
checkout_redesign,1051,control,2026-01-07,0
checkout_redesign,947,treatment,2025-02-15,0
checkout_redesign,2990,control,2026-01-25,0
checkout_redesign,2569,treatment,2025-08-05,0
checkout_redesign,1499,control,2025-12-13,0
checkout_redesign,2466,treatment,2025-01-12,0
checkout_redesign,446,control,2025-04-16,0
checkout_redesign,1843,treatment,2025-12-15,0
checkout_redesign,656,control,2025-04-02,0
checkout_redesign,1880,treatment,2024-08-30,0
checkout_redesign,752,control,2025-02-08,0
checkout_redesign,1654,treatment,2024-07-22,0
checkout_redesign,1495,control,2025-09-10,0
checkout_redesign,850,treatment,2024-09-12,0
checkout_redesign,2375,control,2025-04-07,0
checkout_redesign,731,treatment,2024-12-25,0
checkout_redesign,1907,control,2025-07-26,0
checkout_redesign,2411,treatment,2025-12-08,0
checkout_redesign,2320,control,2024-11-25,0
checkout_redesign,1092,treatment,2025-01-03,0
checkout_redesign,2157,control,2025-09-12,1
checkout_redesign,779,treatment,2024-08-11,0
checkout_redesign,2883,control,2025-05-27,0
checkout_redesign,342,treatment,2025-03-14,0
checkout_redesign,596,control,2025-09-08,0
checkout_redesign,736,treatment,2025-01-12,0
checkout_redesign,1689,control,2026-01-16,1
checkout_redesign,1038,treatment,2024-11-24,0
checkout_redesign,2879,control,2025-12-02,1
checkout_redesign,1571,treatment,2025-07-18,0
checkout_redesign,1373,control,2025-01-25,0
checkout_redesign,910,treatment,2024-08-29,0
checkout_redesign,1796,control,2024-11-19,0
checkout_redesign,454,treatment,2025-03-28,0
checkout_redesign,1455,control,2025-02-05,0
checkout_redesign,2777,treatment,2025-09-25,1
checkout_redesign,2741,control,2025-07-24,0
checkout_redesign,2853,treatment,2024-07-24,0
checkout_redesign,2655,control,2025-08-28,0
checkout_redesign,1406,treatment,2024-09-24,0
checkout_redesign,2318,control,2025-10-11,0
checkout_redesign,2882,treatment,2025-06-22,0
checkout_redesign,1204,control,2025-02-16,0
checkout_redesign,1058,treatment,2024-12-01,0
checkout_redesign,2611,control,2025-05-24,0
checkout_redesign,1768,treatment,2025-05-28,0
checkout_redesign,1749,control,2024-11-23,0
checkout_redesign,1483,treatment,2025-04-21,0
checkout_redesign,2687,control,2024-11-04,0
checkout_redesign,2065,treatment,2024-09-24,0
checkout_redesign,908,control,2025-06-19,0
checkout_redesign,1371,treatment,2024-11-06,0
checkout_redesign,2982,control,2024-09-21,0
checkout_redesign,1213,treatment,2025-01-11,0
checkout_redesign,2079,control,2025-11-20,0
checkout_redesign,503,treatment,2025-10-19,0
checkout_redesign,82,control,2025-08-12,0
checkout_redesign,1662,treatment,2025-03-26,0
checkout_redesign,2262,control,2025-12-30,0
checkout_redesign,1379,treatment,2024-09-14,1
checkout_redesign,1914,control,2025-09-30,0
checkout_redesign,2060,treatment,2024-07-08,0
checkout_redesign,2445,control,2025-05-04,1
checkout_redesign,1349,treatment,2024-07-12,0
checkout_redesign,594,control,2024-08-24,1
checkout_redesign,2752,treatment,2025-04-26,0
checkout_redesign,926,control,2025-10-14,0
checkout_redesign,2684,treatment,2025-07-25,0
checkout_redesign,544,control,2025-05-23,0
checkout_redesign,1669,treatment,2025-01-10,0
checkout_redesign,2134,control,2025-09-08,0
checkout_redesign,1578,treatment,2025-10-06,0
checkout_redesign,1346,control,2024-07-18,0
checkout_redesign,1270,treatment,2025-10-26,0
checkout_redesign,1999,control,2025-07-06,1
checkout_redesign,2624,treatment,2024-08-18,0
checkout_redesign,1194,control,2025-02-10,0
checkout_redesign,1147,treatment,2024-11-20,0
checkout_redesign,2182,control,2025-03-16,1
checkout_redesign,918,treatment,2025-12-19,0
checkout_redesign,2642,control,2024-10-01,1
checkout_redesign,2988,treatment,2025-12-23,0
checkout_redesign,1901,control,2025-05-20,0
checkout_redesign,2500,treatment,2025-04-22,0
checkout_redesign,2514,control,2026-01-30,0
checkout_redesign,952,treatment,2025-01-16,1
checkout_redesign,2158,control,2025-10-07,0
checkout_redesign,2227,treatment,2024-07-30,0
checkout_redesign,2966,control,2025-11-30,0
checkout_redesign,1522,treatment,2025-03-30,0
checkout_redesign,1574,control,2025-09-25,0
checkout_redesign,1981,treatment,2025-01-23,0
checkout_redesign,1674,control,2024-09-21,0
checkout_redesign,795,treatment,2025-01-19,0
checkout_redesign,2599,control,2025-04-28,0
checkout_redesign,2573,treatment,2024-08-28,0
checkout_redesign,2007,control,2025-12-19,0
checkout_redesign,612,treatment,2025-02-18,0
checkout_redesign,2342,control,2024-12-05,0
checkout_redesign,2308,treatment,2025-03-13,0
checkout_redesign,2844,control,2024-11-14,0
checkout_redesign,2384,treatment,2024-10-07,0
checkout_redesign,1624,control,2024-07-26,0
checkout_redesign,968,treatment,2026-01-08,0
checkout_redesign,680,control,2025-04-27,1
checkout_redesign,62,treatment,2025-06-23,0
checkout_redesign,1432,control,2025-04-04,0
checkout_redesign,1402,treatment,2024-12-10,1
checkout_redesign,2298,control,2025-08-30,0
checkout_redesign,109,treatment,2024-11-24,0
checkout_redesign,2546,control,2025-07-28,0
checkout_redesign,489,treatment,2024-08-12,0
checkout_redesign,2905,control,2025-03-02,1
checkout_redesign,1065,treatment,2024-10-15,0
checkout_redesign,1930,control,2025-09-25,0
checkout_redesign,2523,treatment,2024-12-21,1
checkout_redesign,2900,control,2024-07-25,0
checkout_redesign,25,treatment,2025-10-25,0
checkout_redesign,2537,control,2025-08-01,0
checkout_redesign,2394,treatment,2024-08-18,0
checkout_redesign,1086,control,2025-03-24,0
checkout_redesign,1469,treatment,2026-01-07,0
checkout_redesign,1327,control,2024-11-27,0
checkout_redesign,480,treatment,2025-08-02,1
checkout_redesign,1823,control,2024-12-24,0
checkout_redesign,1476,treatment,2025-10-13,0
checkout_redesign,2312,control,2025-06-25,0
checkout_redesign,1431,treatment,2025-11-02,0
checkout_redesign,1564,control,2024-10-20,0
checkout_redesign,252,treatment,2024-10-08,0
checkout_redesign,2329,control,2025-02-19,1
checkout_redesign,2484,treatment,2025-06-12,0
checkout_redesign,2258,control,2025-09-09,0
checkout_redesign,471,treatment,2025-05-08,0
checkout_redesign,2525,control,2025-07-16,0
checkout_redesign,1607,treatment,2025-03-09,0
checkout_redesign,345,control,2025-11-15,0
checkout_redesign,1665,treatment,2026-01-13,0
checkout_redesign,286,control,2025-05-05,0
checkout_redesign,2234,treatment,2026-01-09,0
checkout_redesign,230,control,2025-12-25,0
checkout_redesign,1227,treatment,2024-09-08,0
checkout_redesign,1653,control,2025-05-05,0
checkout_redesign,1971,treatment,2024-09-02,0
checkout_redesign,2199,control,2025-05-21,0
checkout_redesign,2144,treatment,2024-07-05,0
checkout_redesign,2891,control,2025-01-24,0
checkout_redesign,2191,treatment,2024-10-27,0
checkout_redesign,1844,control,2025-08-15,0
checkout_redesign,164,treatment,2025-07-10,1
checkout_redesign,1756,control,2025-12-25,0
checkout_redesign,2874,treatment,2024-07-08,0
checkout_redesign,488,control,2024-10-21,0
checkout_redesign,1819,treatment,2024-12-22,0
checkout_redesign,1263,control,2025-01-17,0
checkout_redesign,326,treatment,2025-11-08,0
checkout_redesign,869,control,2025-05-01,0
checkout_redesign,1300,treatment,2025-08-18,0
checkout_redesign,2719,control,2025-04-29,0
checkout_redesign,2495,treatment,2025-05-05,0
checkout_redesign,79,control,2024-12-21,0
checkout_redesign,272,treatment,2025-10-30,0
checkout_redesign,2140,control,2024-12-10,0
checkout_redesign,216,treatment,2025-07-19,1
checkout_redesign,56,control,2024-12-16,0
checkout_redesign,624,treatment,2026-01-25,0
checkout_redesign,762,control,2025-03-15,0
checkout_redesign,2704,treatment,2025-06-23,0
checkout_redesign,1900,control,2025-06-27,0
checkout_redesign,1870,treatment,2025-05-24,0
checkout_redesign,1664,control,2025-12-20,0
checkout_redesign,282,treatment,2025-10-01,0
checkout_redesign,1344,control,2024-10-10,0
checkout_redesign,1052,treatment,2025-02-15,0
checkout_redesign,2419,control,2025-05-01,1
checkout_redesign,2233,treatment,2026-01-28,0
checkout_redesign,1115,control,2025-09-11,0
checkout_redesign,1382,treatment,2025-04-18,0
checkout_redesign,331,control,2024-12-15,0
checkout_redesign,1617,treatment,2025-05-14,0
checkout_redesign,1554,control,2024-10-07,0
checkout_redesign,2125,treatment,2025-01-14,0
checkout_redesign,372,control,2025-03-17,0
checkout_redesign,1879,treatment,2025-09-08,0
checkout_redesign,2725,control,2025-02-16,0
checkout_redesign,2832,treatment,2025-10-21,0
checkout_redesign,967,control,2025-04-30,0
checkout_redesign,2666,treatment,2025-02-26,0
checkout_redesign,2745,control,2025-01-30,0
checkout_redesign,1811,treatment,2026-01-07,0
checkout_redesign,291,control,2025-02-14,1
checkout_redesign,2415,treatment,2025-06-04,0
checkout_redesign,321,control,2025-05-24,0
checkout_redesign,1464,treatment,2024-10-11,0
checkout_redesign,1734,control,2024-10-02,0
checkout_redesign,1712,treatment,2025-11-26,0
checkout_redesign,2457,control,2025-04-08,0
checkout_redesign,102,treatment,2024-09-15,1
checkout_redesign,502,control,2025-03-01,0
checkout_redesign,2669,treatment,2025-10-05,1
checkout_redesign,1882,control,2026-01-16,0
checkout_redesign,486,treatment,2025-10-28,0
checkout_redesign,19,control,2025-12-30,0
checkout_redesign,702,treatment,2024-09-01,0
checkout_redesign,143,control,2024-07-06,0
checkout_redesign,1597,treatment,2026-01-13,0
checkout_redesign,2610,control,2025-01-25,0
checkout_redesign,2852,treatment,2025-02-17,0
checkout_redesign,425,control,2024-11-07,0
checkout_redesign,2899,treatment,2024-10-16,0
checkout_redesign,2515,control,2025-01-23,0
checkout_redesign,1387,treatment,2025-05-04,0
checkout_redesign,1244,control,2025-05-03,0
checkout_redesign,628,treatment,2024-10-02,0
checkout_redesign,2622,control,2024-12-22,0
checkout_redesign,2271,treatment,2025-02-23,0
checkout_redesign,248,control,2024-10-09,0
checkout_redesign,2726,treatment,2024-08-16,0
checkout_redesign,31,control,2025-06-14,0
checkout_redesign,1369,treatment,2024-12-10,0
checkout_redesign,1302,control,2025-08-30,0
checkout_redesign,901,treatment,2025-08-07,0
checkout_redesign,2709,control,2025-09-26,0
checkout_redesign,1166,treatment,2024-10-31,0
checkout_redesign,1708,control,2024-11-28,0
checkout_redesign,1648,treatment,2024-08-09,1
checkout_redesign,435,control,2025-06-16,0
checkout_redesign,2160,treatment,2024-07-16,0
checkout_redesign,416,control,2026-01-29,0
checkout_redesign,552,treatment,2025-01-28,0
checkout_redesign,528,control,2025-05-20,0
checkout_redesign,2086,treatment,2025-10-27,0
checkout_redesign,2793,control,2024-10-08,0
checkout_redesign,2203,treatment,2025-08-24,0
checkout_redesign,2789,control,2025-05-25,1
checkout_redesign,150,treatment,2024-11-19,0
checkout_redesign,111,control,2024-07-19,0
checkout_redesign,18,treatment,2025-09-21,0
checkout_redesign,323,control,2025-01-17,0
checkout_redesign,1646,treatment,2025-11-24,0
checkout_redesign,2092,control,2024-07-17,0
checkout_redesign,2747,treatment,2025-12-02,0
checkout_redesign,387,control,2025-01-31,1
checkout_redesign,2033,treatment,2025-07-23,0
checkout_redesign,2001,control,2025-06-13,0
checkout_redesign,2116,treatment,2024-10-01,0
checkout_redesign,2257,control,2025-07-02,0
checkout_redesign,1633,treatment,2025-01-02,0
checkout_redesign,1022,control,2025-03-14,0
checkout_redesign,1466,treatment,2025-11-28,1
checkout_redesign,2382,control,2024-12-28,0
checkout_redesign,2548,treatment,2024-07-14,0
checkout_redesign,1946,control,2025-09-01,0
checkout_redesign,615,treatment,2024-11-16,0
checkout_redesign,1063,control,2025-08-05,0
checkout_redesign,1598,treatment,2026-01-16,0
checkout_redesign,1887,control,2025-09-30,0
checkout_redesign,2038,treatment,2025-04-30,0
checkout_redesign,1316,control,2025-05-12,0
checkout_redesign,713,treatment,2025-05-05,0
checkout_redesign,1917,control,2025-10-10,0
checkout_redesign,1028,treatment,2025-12-28,0
checkout_redesign,2485,control,2024-09-25,0
checkout_redesign,1511,treatment,2024-11-11,0
checkout_redesign,1275,control,2025-10-01,0
checkout_redesign,2177,treatment,2024-11-23,1
checkout_redesign,833,control,2024-11-08,0
checkout_redesign,915,treatment,2024-11-25,0
checkout_redesign,1593,control,2025-01-06,0
checkout_redesign,1479,treatment,2025-12-25,0
checkout_redesign,2805,control,2025-06-13,0
checkout_redesign,2774,treatment,2025-03-14,0
checkout_redesign,2802,control,2024-11-27,0
checkout_redesign,1032,treatment,2024-07-15,0
checkout_redesign,212,control,2025-01-03,0
checkout_redesign,1241,treatment,2024-12-26,0
checkout_redesign,880,control,2025-08-27,0
checkout_redesign,622,treatment,2025-03-02,0
checkout_redesign,2293,control,2024-09-19,0
checkout_redesign,74,treatment,2026-01-16,0
checkout_redesign,2186,control,2025-04-13,0
checkout_redesign,2251,treatment,2025-02-27,0
checkout_redesign,604,control,2025-07-05,0
checkout_redesign,114,treatment,2025-03-02,0
checkout_redesign,2763,control,2025-09-09,0
checkout_redesign,1938,treatment,2025-01-05,1
checkout_redesign,1498,control,2025-02-11,0
checkout_redesign,688,treatment,2025-10-01,0
checkout_redesign,2652,control,2025-05-04,0
checkout_redesign,2735,treatment,2025-11-26,0
checkout_redesign,465,control,2025-09-24,1
checkout_redesign,2082,treatment,2024-10-10,0
checkout_redesign,1676,control,2024-10-28,0
checkout_redesign,209,treatment,2025-03-31,0
checkout_redesign,1472,control,2025-12-19,0
checkout_redesign,862,treatment,2025-11-22,0
checkout_redesign,1925,control,2025-04-07,0
checkout_redesign,1610,treatment,2025-12-20,0
checkout_redesign,2591,control,2024-10-26,0
checkout_redesign,2266,treatment,2024-10-08,0
checkout_redesign,2344,control,2025-05-13,0
checkout_redesign,2327,treatment,2025-09-06,0
checkout_redesign,2895,control,2025-02-01,0
checkout_redesign,34,treatment,2026-01-31,0
checkout_redesign,2398,control,2025-11-28,0
checkout_redesign,351,treatment,2024-12-30,0
checkout_redesign,1586,control,2025-06-26,0
checkout_redesign,797,treatment,2024-10-22,1
checkout_redesign,379,control,2025-10-03,0
checkout_redesign,2635,treatment,2026-01-10,0
checkout_redesign,2936,control,2025-07-27,1
checkout_redesign,2130,treatment,2024-12-30,0
checkout_redesign,452,control,2024-10-22,1
checkout_redesign,1492,treatment,2024-08-10,0
checkout_redesign,241,control,2025-12-01,1
checkout_redesign,561,treatment,2025-02-11,0
checkout_redesign,363,control,2024-09-09,0
checkout_redesign,1779,treatment,2025-04-19,0
checkout_redesign,300,control,2024-09-12,1
checkout_redesign,1904,treatment,2025-01-24,0
checkout_redesign,1273,control,2025-09-12,0
checkout_redesign,2436,treatment,2025-01-13,0
checkout_redesign,707,control,2024-10-19,0
checkout_redesign,65,treatment,2025-02-09,0
checkout_redesign,93,control,2026-01-04,0
checkout_redesign,1127,treatment,2025-02-15,0
checkout_redesign,983,control,2025-10-13,0
checkout_redesign,2118,treatment,2024-08-01,0
checkout_redesign,2831,control,2025-08-29,1
checkout_redesign,921,treatment,2025-02-06,0
checkout_redesign,2761,control,2024-09-11,0
checkout_redesign,419,treatment,2025-02-27,0
checkout_redesign,1298,control,2026-01-06,0
checkout_redesign,1119,treatment,2024-10-07,0
checkout_redesign,1501,control,2024-09-25,0
checkout_redesign,1701,treatment,2025-06-21,0
checkout_redesign,1741,control,2025-01-21,0
checkout_redesign,2909,treatment,2025-05-01,0
checkout_redesign,1532,control,2024-07-17,1
checkout_redesign,1728,treatment,2024-07-26,0
checkout_redesign,1584,control,2025-12-14,0
checkout_redesign,578,treatment,2025-10-04,0
checkout_redesign,186,control,2024-08-12,0
checkout_redesign,1078,treatment,2025-03-14,0
checkout_redesign,2131,control,2025-07-06,0
checkout_redesign,744,treatment,2025-04-10,0
checkout_redesign,2482,control,2025-08-13,0
checkout_redesign,325,treatment,2025-05-31,0
checkout_redesign,2378,control,2024-11-25,0
checkout_redesign,2392,treatment,2025-10-13,0
checkout_redesign,1847,control,2025-03-20,0
checkout_redesign,777,treatment,2024-11-08,0
checkout_redesign,1817,control,2026-01-30,0
checkout_redesign,2958,treatment,2025-01-23,0
checkout_redesign,1386,control,2025-03-09,0
checkout_redesign,116,treatment,2024-09-02,1
checkout_redesign,2356,control,2025-07-18,0
checkout_redesign,1568,treatment,2025-12-18,0
checkout_redesign,2959,control,2024-09-18,0
checkout_redesign,2039,treatment,2024-09-15,0
checkout_redesign,157,control,2025-06-03,0
checkout_redesign,879,treatment,2025-10-16,0
checkout_redesign,1801,control,2026-01-16,0
checkout_redesign,1995,treatment,2025-10-12,0
checkout_redesign,1258,control,2024-08-12,0
checkout_redesign,2304,treatment,2025-11-01,1
checkout_redesign,2097,control,2025-01-13,0
checkout_redesign,2254,treatment,2025-08-06,1
checkout_redesign,1678,control,2025-09-23,0
checkout_redesign,455,treatment,2024-11-09,0
checkout_redesign,936,control,2024-11-06,0
checkout_redesign,200,treatment,2025-07-26,0
checkout_redesign,2300,control,2024-07-09,0
checkout_redesign,2968,treatment,2025-02-18,1
checkout_redesign,2476,control,2025-04-15,0
checkout_redesign,1769,treatment,2024-10-20,0
checkout_redesign,1234,control,2024-12-02,0
checkout_redesign,437,treatment,2024-08-25,0
checkout_redesign,1672,control,2024-08-05,0
checkout_redesign,2835,treatment,2025-07-26,0
checkout_redesign,1861,control,2024-10-19,0
checkout_redesign,450,treatment,2024-09-28,0
checkout_redesign,2574,control,2025-04-17,0
checkout_redesign,482,treatment,2025-04-20,0
checkout_redesign,2734,control,2024-08-17,0
checkout_redesign,2211,treatment,2025-10-01,0
checkout_redesign,2451,control,2024-09-20,0
checkout_redesign,1696,treatment,2025-11-17,0
checkout_redesign,1394,control,2024-07-23,0
checkout_redesign,1680,treatment,2026-01-10,0
checkout_redesign,1229,control,2024-08-22,0
checkout_redesign,1530,treatment,2026-01-22,0
checkout_redesign,2710,control,2025-08-10,0
checkout_redesign,2443,treatment,2024-10-19,0
checkout_redesign,122,control,2025-03-23,0
checkout_redesign,1337,treatment,2025-11-17,0
checkout_redesign,2331,control,2025-04-27,1
checkout_redesign,1138,treatment,2025-03-26,0
checkout_redesign,2462,control,2025-02-19,0
checkout_redesign,479,treatment,2025-02-08,0
checkout_redesign,1197,control,2025-04-20,0
checkout_redesign,1926,treatment,2024-11-24,0
checkout_redesign,1077,control,2024-10-10,0
checkout_redesign,673,treatment,2025-07-28,0
checkout_redesign,381,control,2024-12-25,0
checkout_redesign,1754,treatment,2025-11-14,1
checkout_redesign,570,control,2024-07-28,0
checkout_redesign,2215,treatment,2025-10-28,0
checkout_redesign,492,control,2024-12-14,0
checkout_redesign,1960,treatment,2025-09-16,0
checkout_redesign,1201,control,2024-07-21,0
checkout_redesign,464,treatment,2024-10-05,0
checkout_redesign,1036,control,2025-05-05,0
checkout_redesign,1196,treatment,2025-04-13,0
checkout_redesign,792,control,2026-01-08,0
checkout_redesign,691,treatment,2025-07-27,0
checkout_redesign,281,control,2025-07-11,0
checkout_redesign,144,treatment,2026-01-06,0
checkout_redesign,2998,control,2025-02-07,0
checkout_redesign,2860,treatment,2025-10-13,0
checkout_redesign,2965,control,2025-09-23,0
checkout_redesign,71,treatment,2024-07-15,0
checkout_redesign,1118,control,2025-01-15,1
checkout_redesign,1553,treatment,2025-10-07,0
checkout_redesign,43,control,2024-11-06,0
checkout_redesign,283,treatment,2024-10-16,1
checkout_redesign,1496,control,2025-09-29,0
checkout_redesign,705,treatment,2025-02-18,1
checkout_redesign,2491,control,2025-06-27,0
checkout_redesign,1186,treatment,2024-07-26,0
checkout_redesign,1580,control,2025-06-19,0
checkout_redesign,405,treatment,2024-07-24,0
checkout_redesign,590,control,2025-08-16,0
checkout_redesign,775,treatment,2025-07-28,0
checkout_redesign,2216,control,2026-01-26,0
checkout_redesign,998,treatment,2026-01-12,0
checkout_redesign,1805,control,2025-10-20,0
checkout_redesign,2740,treatment,2025-04-09,0
checkout_redesign,2648,control,2025-10-04,0
checkout_redesign,2464,treatment,2025-01-10,0
checkout_redesign,659,control,2025-09-12,0
checkout_redesign,2101,treatment,2024-11-13,0
checkout_redesign,1776,control,2025-05-04,0
checkout_redesign,2689,treatment,2024-10-07,0
checkout_redesign,817,control,2025-03-28,0
checkout_redesign,1902,treatment,2024-07-30,0
checkout_redesign,224,control,2025-02-08,0
checkout_redesign,1192,treatment,2024-10-09,0
checkout_redesign,2881,control,2026-01-15,0
checkout_redesign,958,treatment,2024-11-07,0
checkout_redesign,2890,control,2025-09-07,0
checkout_redesign,392,treatment,2025-10-31,0
checkout_redesign,2024,control,2025-06-16,1
checkout_redesign,2296,treatment,2025-06-17,0
checkout_redesign,1675,control,2024-09-30,0
checkout_redesign,1686,treatment,2025-07-16,0
checkout_redesign,1656,control,2025-08-17,0
checkout_redesign,1838,treatment,2025-10-12,0
checkout_redesign,2167,control,2024-12-30,1
checkout_redesign,2354,treatment,2025-04-16,0
checkout_redesign,2223,control,2025-04-12,0
checkout_redesign,1039,treatment,2024-11-13,0
checkout_redesign,247,control,2025-03-24,0
checkout_redesign,2785,treatment,2024-09-06,0
checkout_redesign,2730,control,2024-09-23,0
checkout_redesign,1468,treatment,2025-05-07,0
checkout_redesign,295,control,2025-04-06,0
checkout_redesign,1099,treatment,2026-01-29,0
checkout_redesign,2467,control,2025-02-21,0
checkout_redesign,763,treatment,2024-10-26,0
checkout_redesign,1460,control,2025-08-28,0
checkout_redesign,2737,treatment,2024-08-20,0
checkout_redesign,636,control,2025-12-07,0
checkout_redesign,758,treatment,2025-12-13,0
checkout_redesign,1083,control,2025-11-22,0
checkout_redesign,1454,treatment,2025-11-17,0
checkout_redesign,2897,control,2025-02-17,0
checkout_redesign,2518,treatment,2025-04-24,0
checkout_redesign,2877,control,2025-08-08,0
checkout_redesign,1572,treatment,2025-04-24,0
checkout_redesign,2085,control,2024-08-25,0
checkout_redesign,800,treatment,2025-08-06,1
checkout_redesign,2499,control,2025-07-18,1
checkout_redesign,322,treatment,2025-12-22,0
checkout_redesign,2091,control,2025-03-15,1
checkout_redesign,1670,treatment,2024-10-03,0
checkout_redesign,2572,control,2025-07-09,0
checkout_redesign,1111,treatment,2025-01-15,0
checkout_redesign,92,control,2024-09-04,0
checkout_redesign,2596,treatment,2024-08-29,0
checkout_redesign,932,control,2025-11-23,0
checkout_redesign,553,treatment,2024-07-10,0
checkout_redesign,1515,control,2025-01-21,0
checkout_redesign,1277,treatment,2024-12-10,0
checkout_redesign,2616,control,2025-03-02,0
checkout_redesign,2838,treatment,2026-01-24,0
checkout_redesign,2487,control,2024-09-19,0
checkout_redesign,1064,treatment,2024-09-10,0
checkout_redesign,2792,control,2024-12-23,0
checkout_redesign,2886,treatment,2025-01-17,0
checkout_redesign,1062,control,2024-11-26,0
checkout_redesign,906,treatment,2025-03-13,0
checkout_redesign,856,control,2024-09-13,0
checkout_redesign,2633,treatment,2025-03-12,0
checkout_redesign,913,control,2026-01-20,0
checkout_redesign,605,treatment,2024-10-03,0
checkout_redesign,1888,control,2025-10-15,0
checkout_redesign,1223,treatment,2025-05-05,1
checkout_redesign,1649,control,2025-11-04,0
checkout_redesign,2615,treatment,2025-08-31,0
checkout_redesign,12,control,2025-08-27,0
checkout_redesign,265,treatment,2025-08-08,0
checkout_redesign,2738,control,2025-11-29,0
checkout_redesign,2585,treatment,2024-09-25,0
checkout_redesign,2150,control,2025-07-27,0
checkout_redesign,2836,treatment,2025-10-22,0
checkout_redesign,2508,control,2025-12-22,0
checkout_redesign,991,treatment,2025-04-10,1
checkout_redesign,1398,control,2025-01-01,0
checkout_redesign,127,treatment,2024-12-22,1
checkout_redesign,1781,control,2024-08-16,0
checkout_redesign,2819,treatment,2024-07-03,0
checkout_redesign,639,control,2025-11-24,1
checkout_redesign,170,treatment,2025-08-06,0
checkout_redesign,1717,control,2025-10-30,0
checkout_redesign,1255,treatment,2025-09-11,0
checkout_redesign,2074,control,2025-07-25,0
checkout_redesign,559,treatment,2024-10-27,0
checkout_redesign,521,control,2025-01-12,0
checkout_redesign,2605,treatment,2025-01-05,0
checkout_redesign,1804,control,2025-04-16,0
checkout_redesign,1153,treatment,2025-03-22,0
checkout_redesign,91,control,2025-10-18,0
checkout_redesign,675,treatment,2025-08-19,0
checkout_redesign,2465,control,2025-09-08,0
checkout_redesign,1462,treatment,2024-08-19,0
checkout_redesign,555,control,2025-01-31,0
checkout_redesign,296,treatment,2025-05-29,0
checkout_redesign,508,control,2024-12-16,0
checkout_redesign,1172,treatment,2025-05-17,0
